"cruise_number__numero_de_criosiere","year__annee","month__mois","day_jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite__attrape"
"536",2005,8,22,9,8,46.1075,-62.18925,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.05,23
"536",2005,8,22,9,8,46.1075,-62.18925,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.34,3
"536",2005,8,22,9,8,46.1075,-62.18925,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.1,1
"536",2005,8,22,9,50,46.0695,-62.2365,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.01,1
"536",2005,8,22,9,50,46.0695,-62.2365,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.32,3
"536",2005,8,22,9,50,46.0695,-62.2365,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.75,33
"536",2005,8,22,9,50,46.0695,-62.2365,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.15,1
"536",2005,8,22,9,50,46.0695,-62.2365,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.09,1
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.16,2
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.66,3
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.72,6
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.23,2
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",0.67,1
"536",2005,8,22,11,11,46.0938333333333,-62.0965833333333,"No. 286 otter trawl with rockhopper",2210,"Crevette - Pandalus","Boreal red shrimp unidentified","Pandalus sp.",0.92,0
"536",2005,8,22,11,43,46.1300833333333,-62.0905833333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",2.01,14
"536",2005,8,22,11,43,46.1300833333333,-62.0905833333333,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.25,2
"536",2005,8,22,11,43,46.1300833333333,-62.0905833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.56,3
"536",2005,8,22,11,43,46.1300833333333,-62.0905833333333,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.51,3
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",1.11,8
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.95,42
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.67,5
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.21,2
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",1.79,4
"536",2005,8,22,13,12,46.16875,-62.1816666666667,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.08,1
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.01,1
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.45,4
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",12.5,84
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",1.7,38
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.06,1
"536",2005,8,22,13,40,46.199,-62.1839166666667,"No. 286 otter trawl with rockhopper",361,"Épinoche à trois épines","Three-spined stickleback","Gasterosteus aculeatus",0.01,1
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.03,2
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.03,1
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",5.18,109
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",5.12,42
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.98,33
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.11,1
"536",2005,8,22,14,20,46.2023333333333,-62.2265,"No. 286 otter trawl with rockhopper",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",0.66,1
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",1.31,3
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",5.89,48
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",1.1,11
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.38,3
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",0.2,1
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",304,"Faux-trigle armé","Moustache sculpin","Triglops murrayi",0.06,5
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.01,1
"536",2005,8,23,9,13,46.3655,-61.7088333333333,"No. 286 otter trawl with rockhopper",622,"Lompénie serpent","Snakeblenny","Lumpenus lampretaeformis",0.08,2
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.41,2
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.11,1
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",3.19,43
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.18,1
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",1.52,12
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.43,20
"536",2005,8,23,10,35,46.3683333333333,-61.5224166666667,"No. 286 otter trawl with rockhopper",4511,"Encornet rouge nordique","Northern shortfin squid","Illex illecebrosus",0.08,1
"536",2005,8,23,11,12,46.4005833333333,-61.5209166666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",2.79,36
"536",2005,8,23,11,12,46.4005833333333,-61.5209166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.53,4
"536",2005,8,23,11,12,46.4005833333333,-61.5209166666667,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.04,4
"536",2005,8,23,11,12,46.4005833333333,-61.5209166666667,"No. 286 otter trawl with rockhopper",623,"Lompénie tachetée","Daubed shanny","Leptoclinus maculatus",0.01,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.06,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.12,3
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.17,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.26,46
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",304,"Faux-trigle armé","Moustache sculpin","Triglops murrayi",0.02,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",502,"Petite poule de mer atlantique","Atlantic spiny lumpsucker","Eumicrotremus spinosus",0.01,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",623,"Lompénie tachetée","Daubed shanny","Leptoclinus maculatus",0.01,1
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2211,"Crevette nordique","Northern shrimp","Pandalus borealis",0.01,0
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.39,0
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2312,"Bouc","Polar shrimp","Lebbeus polaris",0.01,0
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2331,"Bouc du Groenland","Greenland shrimp","Eualus macilentus",0.19,0
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2411,"Crevette verte","Arctic argid","Argis dentata",0.1,0
"536",2005,8,23,13,20,46.43325,-61.3738333333333,"No. 286 otter trawl with rockhopper",2526,"Crabe des neiges","Snow crab","Chionoecetes opilio",0.01,1
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.1,1
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.09,1
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.01,1
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",623,"Lompénie tachetée","Daubed shanny","Leptoclinus maculatus",0.01,1
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.01,0
"536",2005,8,23,14,14,46.4275833333333,-61.2804166666667,"No. 286 otter trawl with rockhopper",2331,"Bouc du Groenland","Greenland shrimp","Eualus macilentus",0.01,0
"536",2005,8,23,15,17,46.4296666666667,-61.1908333333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.02,2
"536",2005,8,23,15,17,46.4296666666667,-61.1908333333333,"No. 286 otter trawl with rockhopper",42,"Limande à queue jaune","Yellowtail flounder","Limanda ferruginea",0.02,1
"536",2005,8,23,15,17,46.4296666666667,-61.1908333333333,"No. 286 otter trawl with rockhopper",301,"Chaboisseau à épines courtes","Shorthorn sculpin","Myoxocephalus scorpius",1.1,3
"536",2005,8,23,15,17,46.4296666666667,-61.1908333333333,"No. 286 otter trawl with rockhopper",2526,"Crabe des neiges","Snow crab","Chionoecetes opilio",0.1,2
"536",2005,8,23,16,37,46.3024166666667,-61.32375,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.07,1
"536",2005,8,23,16,37,46.3024166666667,-61.32375,"No. 286 otter trawl with rockhopper",2211,"Crevette nordique","Northern shrimp","Pandalus borealis",0.01,0
"536",2005,8,23,16,37,46.3024166666667,-61.32375,"No. 286 otter trawl with rockhopper",2411,"Crevette verte","Arctic argid","Argis dentata",0.04,0
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.32,3
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.11,1
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.06,2
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",620,"Lycode de Laval","Laval's eelpout","Lycodes lavalaei",0.97,1
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",2211,"Crevette nordique","Northern shrimp","Pandalus borealis",0.01,0
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.18,0
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",2331,"Bouc du Groenland","Greenland shrimp","Eualus macilentus",0.06,0
"536",2005,8,24,6,51,46.3694166666667,-61.4144166666667,"No. 286 otter trawl with rockhopper",2411,"Crevette verte","Arctic argid","Argis dentata",0.15,0
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.03,1
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.95,8
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.59,5
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.11,13
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",2526,"Crabe des neiges","Snow crab","Chionoecetes opilio",0.57,2
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",2527,"Crabe lyre (araignée)","Atlantic lyre crab/Greater toad crab","Hyas araneus",0.27,1
"536",2005,8,24,7,32,46.3301666666667,-61.4738333333333,"No. 286 otter trawl with rockhopper",4511,"Encornet rouge nordique","Northern shortfin squid","Illex illecebrosus",0.16,1
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",0.23,2
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",1.9,21
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.32,2
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.17,10
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.2,0
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",2411,"Crevette verte","Arctic argid","Argis dentata",0.07,0
"536",2005,8,24,8,25,46.3043333333333,-61.5165,"No. 286 otter trawl with rockhopper",2527,"Crabe lyre (araignée)","Atlantic lyre crab/Greater toad crab","Hyas araneus",0.01,1
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",10,"Morue franche","Atlantic cod","Gadus morhua",1.78,9
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",6.94,83
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.09,1
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",64,"Capelan","Capelin","Mallotus villosus",0.01,1
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",340,"Poisson-alligator atlantique","Alligatorfish","Aspidophoroides monopterygius",0.01,1
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",620,"Lycode de Laval","Laval's eelpout","Lycodes lavalaei",0.02,1
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",2526,"Crabe des neiges","Snow crab","Chionoecetes opilio",0.6,2
"536",2005,8,24,9,23,46.2718333333333,-61.5656666666667,"No. 286 otter trawl with rockhopper",4511,"Encornet rouge nordique","Northern shortfin squid","Illex illecebrosus",0.04,1
"536",2005,8,24,10,56,46.2034166666667,-61.7105833333333,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",5.6,87
"536",2005,8,24,10,56,46.2034166666667,-61.7105833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",12.7,96
"536",2005,8,24,10,56,46.2034166666667,-61.7105833333333,"No. 286 otter trawl with rockhopper",622,"Lompénie serpent","Snakeblenny","Lumpenus lampretaeformis",0.03,1
