stand,stand.number,date,time,julian date,hour,time.of.day,tide.level.m,sw.ph,do,temp,salinity,turbidity
Inside,2547,2023-07-28,5:00 AM,209,5,Day,1.235,8.00316546,7.01,23.00066667,25.445,1.63
Inside,2547,2023-07-28,6:00 AM,209,6,Day,1.122,7.971241589,6.61,22.84583333,25.435,1.42
Inside,2547,2023-07-28,7:00 AM,209,7,Day,1.031,7.964163166,6.46,22.782,25.4,1.35
Inside,2547,2023-07-28,8:00 AM,209,8,Day,0.974,7.986155702,6.7,22.83216667,25.4,1.51
Inside,2547,2023-07-28,9:00 AM,209,9,Day,0.951,8.014143544,7.1,22.9295,25.405,2.13
Inside,2547,2023-07-28,10:00 AM,209,10,Day,0.951,8.034161157,7.4,23.11483333,25.425,1.36
Inside,2547,2023-07-28,11:00 AM,209,11,Day,0.965,8.053730254,7.83,23.4455,25.405,1.75
Inside,2547,2023-07-28,12:00 PM,209,12,Day,0.987,8.077378987,8.34,23.93,25.39,1.66
Inside,2547,2023-07-28,1:00 PM,209,13,Day,1.01,8.104958026,8.74,24.42683333,25.405,1.7
Inside,2547,2023-07-28,2:00 PM,209,14,Day,1.027,8.148034536,9.02,24.8145,25.435,1.29
Inside,2547,2023-07-28,3:00 PM,209,15,Day,1.034,8.169885453,9.58,25.37583333,25.45,7.55
Inside,2547,2023-07-28,4:00 PM,209,16,Day,1.03,8.154423268,9.38,25.92683333,25.465,0.66
Inside,2547,2023-07-28,5:00 PM,209,17,Day,1.017,8.254201125,10.46,26.16966667,25.46,0.85
Inside,2547,2023-07-28,6:00 PM,209,18,Day,1.004,8.355735637,12.49,26.43183333,25.45,1.3
Inside,2547,2023-07-28,7:00 PM,209,19,Day,1.009,8.411640844,13.49,26.33633333,25.5,2.11
Inside,2547,2023-07-28,8:00 PM,209,20,Night,1.055,8.385437049,13.32,25.81566667,25.575,4.18
Inside,2547,2023-07-28,9:00 PM,209,21,Night,1.147,8.173014823,9.95,24.726,25.695,2.68
Inside,2547,2023-07-28,10:00 PM,209,22,Night,1.274,8.039734039,8,24.33383333,25.655,4.21
Inside,2547,2023-07-29,11:00 PM,209,23,Night,1.414,8.021506154,7.78,24.1995,25.635,4.75
Inside,2547,2023-07-29,12:00 AM,210,0,Night,1.541,8.023524482,7.77,24.06133333,25.655,4.27
Inside,2547,2023-07-29,1:00 AM,210,1,Night,1.631,8.030877519,7.87,24.0245,25.655,4.26
Inside,2547,2023-07-29,2:00 AM,210,2,Night,1.667,8.022679312,7.76,23.942,25.66,3.41
Inside,2547,2023-07-29,3:00 AM,210,3,Night,1.641,8.015677984,7.59,23.8315,25.655,3.55
Inside,2547,2023-07-29,4:00 AM,210,4,Night,1.56,8.018320909,7.56,23.6855,25.685,4.16
Inside,2547,2023-07-29,5:00 AM,210,5,Day,1.438,8.032317878,7.54,23.52316667,25.705,1.69
Inside,2547,2023-07-29,6:00 AM,210,6,Day,1.293,8.019301841,7.42,23.329,25.68,1.56
Inside,2547,2023-07-29,7:00 AM,210,7,Day,1.15,7.99399882,7.18,23.35816667,25.68,1.43
Inside,2547,2023-07-29,8:00 AM,210,8,Day,1.03,7.960936792,6.96,23.4905,25.505,5.84
Inside,2547,2023-07-29,9:00 AM,210,9,Day,0.946,7.971313991,7.29,23.56983333,25.665,1.4
Inside,2547,2023-07-29,10:00 AM,210,10,Day,0.896,7.990720678,7.64,23.74816667,25.67,1.07
Inside,2547,2023-07-29,11:00 AM,210,11,Day,0.874,8.037137485,8.1,24.00066667,25.685,2.11
Inside,2547,2023-07-29,12:00 PM,210,12,Day,0.876,8.201718425,9.66,24.4225,25.675,2.53
Inside,2547,2023-07-29,1:00 PM,210,13,Day,0.898,8.222726607,10.4,24.55666667,25.65,1.98
Inside,2547,2023-07-29,2:00 PM,210,14,Day,0.932,8.198135128,10.22,24.49966667,25.665,1.55
Inside,2547,2023-07-29,3:00 PM,210,15,Day,0.968,8.201674038,10.3,24.59166667,25.735,1.39
Inside,2547,2023-07-29,4:00 PM,210,16,Day,0.996,8.238591063,10.74,24.77533333,25.765,0.77
Inside,2547,2023-07-29,5:00 PM,210,17,Day,1.009,8.275459077,11.21,24.85683333,25.785,0.64
Inside,2547,2023-07-29,6:00 PM,210,18,Day,1.007,8.322638804,11.62,24.9095,25.8,0.85
Inside,2547,2023-07-29,7:00 PM,210,19,Day,1,8.315014957,11.65,24.658,25.805,3.14
Inside,2547,2023-07-29,8:00 PM,210,20,Night,1.013,8.268202427,11.27,24.128,25.84,4.01
Inside,2547,2023-07-29,9:00 PM,210,21,Night,1.065,8.114174422,9.23,23.5435,25.855,6.05
Inside,2547,2023-07-29,10:00 PM,210,22,Night,1.162,8.057752538,8.22,23.3715,25.825,5.96
Inside,2547,2023-07-30,11:00 PM,210,23,Night,1.296,8.049419688,8.1,23.26466667,25.825,5.57
Inside,2547,2023-07-30,12:00 AM,211,0,Night,1.448,8.046207266,8.09,23.166,25.81,3.71
Inside,2547,2023-07-30,1:00 AM,211,1,Night,1.593,8.048446968,8.13,23.114,25.78,7.42
Inside,2547,2023-07-30,2:00 AM,211,2,Night,1.701,8.043643807,8.15,23.11,25.8,4.25
Inside,2547,2023-07-30,3:00 AM,211,3,Night,1.749,8.023366114,7.85,23.06633333,25.795,5.88
Inside,2547,2023-07-30,4:00 AM,211,4,Night,1.727,7.997364279,7.49,22.96083333,25.805,3.26
Inside,2547,2023-07-30,5:00 AM,211,5,Day,1.638,7.979996118,7.29,22.8515,25.815,2.26
Inside,2547,2023-07-30,6:00 AM,211,6,Day,1.497,7.97414168,7.06,22.7685,25.785,1.76
Inside,2547,2023-07-30,7:00 AM,211,7,Day,1.327,7.973373097,6.98,22.7555,25.84,1.88
Inside,2547,2023-07-30,8:00 AM,211,8,Day,1.157,7.983129509,7.03,22.80633333,25.785,1.11
Inside,2547,2023-07-30,9:00 AM,211,9,Day,1.011,8.018986559,7.51,22.92,25.79,1.48
Inside,2547,2023-07-30,10:00 AM,211,10,Day,0.898,8.080294372,7.95,23.25733333,25.785,0.89
Inside,2547,2023-07-30,11:00 AM,211,11,Day,0.82,8.142808215,8.44,23.78033333,25.785,1.14
Inside,2547,2023-07-30,12:00 PM,211,12,Day,0.779,8.173018537,8.91,24.19883333,25.77,0.93
Inside,2547,2023-07-30,1:00 PM,211,13,Day,0.777,8.212344351,9.7,24.64766667,25.755,0.64
Inside,2547,2023-07-30,2:00 PM,211,14,Day,0.807,8.247998661,10.43,25.0585,25.78,1.62
Inside,2547,2023-07-30,3:00 PM,211,15,Day,0.856,8.271172565,10.87,25.41433333,25.85,1.5
Inside,2547,2023-07-30,4:00 PM,211,16,Day,0.911,8.235676327,10.9,25.326,25.835,2.28
Inside,2547,2023-07-30,5:00 PM,211,17,Day,0.955,8.178927709,10.39,24.9625,25.86,1.38
Inside,2547,2023-07-30,6:00 PM,211,18,Day,0.977,8.172084497,10.26,25.0375,25.84,1.22
Inside,2547,2023-07-30,7:00 PM,211,19,Day,0.976,8.170059135,10.14,25.11766667,25.86,1.48
Inside,2547,2023-07-30,8:00 PM,211,20,Night,0.969,8.152258695,10.01,25.129,25.86,2.27
Inside,2547,2023-07-30,9:00 PM,211,21,Night,0.982,8.127113928,9.89,25.11383333,25.88,2.16
Inside,2547,2023-07-30,10:00 PM,211,22,Night,1.033,8.204987115,10.35,24.98516667,25.885,3.36
Inside,2547,2023-07-31,11:00 PM,211,23,Night,1.129,8.098089908,9.3,24.22016667,25.875,6.41
Inside,2547,2023-07-31,12:00 AM,212,0,Night,1.268,8.033561808,8.32,23.45766667,25.885,3.67
Inside,2547,2023-07-31,1:00 AM,212,1,Night,1.434,8.02096828,8.06,23.27183333,25.89,4.16
Inside,2547,2023-07-31,2:00 AM,212,2,Night,1.598,8.023724266,7.98,23.19883333,25.825,3.8
Inside,2547,2023-07-31,3:00 AM,212,3,Night,1.723,8.022284176,7.98,23.17566667,25.8,4.05
Inside,2547,2023-07-31,4:00 AM,212,4,Night,1.782,8.013569268,7.85,23.14566667,25.815,2.94
Inside,2547,2023-07-31,5:00 AM,212,5,Day,1.763,8.009551959,7.72,23.08433333,25.78,2.84
Inside,2547,2023-07-31,6:00 AM,212,6,Day,1.669,7.993499975,7.47,23.04766667,25.8,2.33
Inside,2547,2023-07-31,7:00 AM,212,7,Day,1.514,7.995979363,7.34,23.005,25.79,2.05
Inside,2547,2023-07-31,8:00 AM,212,8,Day,1.326,7.99369057,7.41,23.01133333,25.79,5.36
Inside,2547,2023-07-31,9:00 AM,212,9,Day,1.137,8.014494946,7.68,23.11533333,25.82,1.13
Inside,2547,2023-07-31,10:00 AM,212,10,Day,0.968,8.06621215,8.25,23.5115,25.845,1
Inside,2547,2023-07-31,11:00 AM,212,11,Day,0.83,8.146991185,8.97,24.31333333,25.835,1.41
Inside,2547,2023-07-31,12:00 PM,212,12,Day,0.73,8.193646214,9.5,24.78816667,25.855,1.21
Inside,2547,2023-07-31,1:00 PM,212,13,Day,0.681,8.225972873,9.93,25.29416667,25.875,2.02
Inside,2547,2023-07-31,2:00 PM,212,14,Day,0.684,8.239418621,10.17,25.56166667,25.875,1.63
Inside,2547,2023-07-31,3:00 PM,212,15,Day,0.728,8.258728576,10.36,25.898,25.865,0.86
Inside,2547,2023-07-31,4:00 PM,212,16,Day,0.794,8.284827022,10.89,26.05,25.915,0.84
Inside,2547,2023-07-31,5:00 PM,212,17,Day,0.862,8.314856079,11.71,26.12783333,25.93,1.57
Inside,2547,2023-07-31,6:00 PM,212,18,Day,0.914,8.261181497,11.39,25.68783333,25.96,1.29
Inside,2547,2023-07-31,7:00 PM,212,19,Day,0.934,8.180080823,10.28,25.0195,25.91,1.73
Inside,2547,2023-07-31,8:00 PM,212,20,Night,0.926,8.139253815,9.47,24.59233333,25.89,2.59
Inside,2547,2023-07-31,9:00 PM,212,21,Night,0.913,8.099299442,8.83,24.22416667,25.81,1.67
Inside,2547,2023-07-31,10:00 PM,212,22,Night,0.919,8.058976362,8.24,23.97766667,25.775,1.43
Inside,2547,2023-08-01,11:00 PM,212,23,Night,0.963,8.049856028,7.92,23.80266667,25.775,3.6
Inside,2547,2023-08-01,12:00 AM,212,0,Night,1.054,8.003095516,7.37,23.56933333,25.755,4.63
Inside,2547,2023-08-01,1:00 AM,213,1,Night,1.196,8.037110089,8.03,23.5885,25.75,17.64
Inside,2547,2023-08-01,2:00 AM,213,2,Night,1.375,8.031922421,8.03,23.50533333,25.725,4.07
Inside,2547,2023-08-01,3:00 AM,213,3,Night,1.554,8.027223032,7.97,23.4705,25.72,7.02
Inside,2547,2023-08-01,4:00 AM,213,4,Night,1.691,8.01946729,7.9,23.34083333,25.755,13.18
Inside,2547,2023-08-01,5:00 AM,213,5,Day,1.757,7.983830313,7.42,23.15766667,25.785,4.2
Inside,2547,2023-08-01,6:00 AM,213,6,Day,1.741,7.970352628,7.23,23.00416667,25.86,2.94
Inside,2547,2023-08-01,7:00 AM,213,7,Day,1.644,7.987958466,7.46,22.87316667,25.845,2.5
Inside,2547,2023-08-01,8:00 AM,213,8,Day,1.481,7.984680337,7.44,22.81983333,25.85,2.21
Inside,2547,2023-08-01,9:00 AM,213,9,Day,1.284,7.967193294,7.12,22.86183333,25.83,2.15
Inside,2547,2023-08-01,10:00 AM,213,10,Day,1.085,8.004969724,7.61,23.06383333,25.77,1.62
Inside,2547,2023-08-01,11:00 AM,213,11,Day,0.902,8.042790189,8.28,23.38416667,25.74,1.62
Inside,2547,2023-08-01,12:00 PM,213,12,Day,0.747,8.077305439,8.89,23.73133333,25.745,1.62
Inside,2547,2023-08-01,1:00 PM,213,13,Day,0.64,8.10364206,9.25,24.03466667,25.775,1.19
Inside,2547,2023-08-01,2:00 PM,213,14,Day,0.598,8.136352658,9.51,24.39966667,25.725,2.79
Inside,2547,2023-08-01,3:00 PM,213,15,Day,0.617,8.155284212,9.57,24.83266667,25.79,1.37
Inside,2547,2023-08-01,4:00 PM,213,16,Day,0.678,8.176539114,9.84,25.03233333,25.81,1.63
Inside,2547,2023-08-01,5:00 PM,213,17,Day,0.756,8.240575079,11.09,25.15416667,25.835,2.06
Inside,2547,2023-08-01,6:00 PM,213,18,Day,0.83,8.206372818,10.92,24.80816667,25.875,1.62
Inside,2547,2023-08-01,7:00 PM,213,19,Day,0.878,8.142042269,9.86,24.246,25.815,2.89
Inside,2547,2023-08-01,8:00 PM,213,20,Night,0.886,8.110749274,9.42,23.84783333,25.835,2.77
Inside,2547,2023-08-01,9:00 PM,213,21,Night,0.864,8.086137022,8.96,23.62016667,25.86,1.87
Inside,2547,2023-08-01,10:00 PM,213,22,Night,0.839,8.088771848,8.88,23.50866667,25.855,1.45
Inside,2547,2023-08-02,11:00 PM,213,23,Night,0.834,8.137848537,9.18,23.53,25.86,1.76
Inside,2547,2023-08-02,12:00 AM,214,0,Night,0.865,8.118667831,9.18,23.32133333,25.84,3.12
Inside,2547,2023-08-02,1:00 AM,214,1,Night,0.948,7.957914127,7.24,22.84616667,25.83,6.44
Inside,2547,2023-08-02,2:00 AM,214,2,Night,1.094,7.98717152,7.6,22.88783333,25.815,4.93
Inside,2547,2023-08-02,3:00 AM,214,3,Night,1.281,7.998516357,7.7,22.90883333,25.8,11
Inside,2547,2023-08-02,4:00 AM,214,4,Night,1.467,8.017285999,7.97,22.84333333,25.805,6.04
Inside,2547,2023-08-02,5:00 AM,214,5,Day,1.607,8.011944044,7.94,22.77283333,25.815,4.08
Inside,2547,2023-08-02,6:00 AM,214,6,Day,1.675,8.004192413,7.79,22.70516667,25.805,3.94
Inside,2547,2023-08-02,7:00 AM,214,7,Day,1.661,8.003840051,7.77,22.682,25.8,3.41
Inside,2547,2023-08-02,8:00 AM,214,8,Day,1.562,8.005825062,7.88,22.712,25.81,2.3
Inside,2547,2023-08-02,9:00 AM,214,9,Day,1.397,8.012257999,7.92,22.7615,25.805,2.89
Inside,2547,2023-08-02,10:00 AM,214,10,Day,1.203,8.038119012,8.3,22.82283333,25.805,2.26
Inside,2547,2023-08-02,11:00 AM,214,11,Day,1.004,8.069431678,8.88,23.00616667,25.785,2.34
Inside,2547,2023-08-02,12:00 PM,214,12,Day,0.816,8.09519394,9.31,23.26233333,25.79,1.82
Inside,2547,2023-08-02,1:00 PM,214,13,Day,0.659,8.124946115,9.82,23.57516667,25.805,1.07
Inside,2547,2023-08-02,2:00 PM,214,14,Day,0.564,8.149083987,10.23,23.94783333,25.675,5.43
Inside,2547,2023-08-02,3:00 PM,214,15,Day,0.546,8.161490949,10.47,24.34633333,25.89,1.06
Inside,2547,2023-08-02,4:00 PM,214,16,Day,0.59,8.163113929,10.55,24.70733333,25.905,0.72
Inside,2547,2023-08-02,5:00 PM,214,17,Day,0.666,8.170890471,10.75,24.88083333,25.865,1.3
Inside,2547,2023-08-02,6:00 PM,214,18,Day,0.751,8.211636617,11.43,24.8615,25.895,1.58
Inside,2547,2023-08-02,7:00 PM,214,19,Day,0.821,8.193177328,11.06,24.40583333,25.91,3.35
Inside,2547,2023-08-02,8:00 PM,214,20,Night,0.852,8.152151447,10.05,23.881,25.89,3.06
Inside,2547,2023-08-02,9:00 PM,214,21,Night,0.839,8.118463024,9.46,23.478,25.87,3.06
Inside,2547,2023-08-02,10:00 PM,214,22,Night,0.8,8.100136341,9.01,23.17066667,25.86,1.96
Inside,2547,2023-08-03,11:00 PM,214,23,Night,0.761,8.099660062,8.86,22.9535,25.875,6.21
Inside,2547,2023-08-03,12:00 AM,215,0,Night,0.74,8.077893588,8.4,22.72466667,25.88,2.02
Inside,2547,2023-08-03,1:00 AM,215,1,Night,0.755,8.102308014,8.45,22.708,25.89,5.37
Inside,2547,2023-08-03,2:00 AM,215,2,Night,0.831,8.105612426,8.53,22.86283333,25.925,4.69
Inside,2547,2023-08-03,3:00 AM,215,3,Night,0.979,8.017475539,7.72,22.36083333,25.855,5.53
Inside,2547,2023-08-03,4:00 AM,215,4,Night,1.168,8.029114695,8.08,22.47966667,25.82,5.37
Inside,2547,2023-08-03,5:00 AM,215,5,Day,1.349,8.03228216,8.14,22.5345,25.785,4.17
Inside,2547,2023-08-03,6:00 AM,215,6,Day,1.483,8.03938675,8.23,22.56133333,25.81,4.46
Inside,2547,2023-08-03,7:00 AM,215,7,Day,1.549,8.038252646,8.29,22.542,25.79,5.98
Inside,2547,2023-08-03,8:00 AM,215,8,Day,1.532,8.038406853,8.34,22.55033333,25.805,3.28
Inside,2547,2023-08-03,9:00 AM,215,9,Day,1.432,8.048516607,8.52,22.64916667,25.825,2.8
Inside,2547,2023-08-03,10:00 AM,215,10,Day,1.273,8.064782474,8.75,22.81133333,25.815,2.33
Inside,2547,2023-08-03,11:00 AM,215,11,Day,1.09,8.096256415,9.24,23.08116667,25.76,3
Inside,2547,2023-08-03,12:00 PM,215,12,Day,0.9,8.12178219,9.71,23.31916667,25.79,4.89
Inside,2547,2023-08-03,1:00 PM,215,13,Day,0.72,8.139068548,10,23.51866667,25.805,1.43
Inside,2547,2023-08-03,2:00 PM,215,14,Day,0.582,8.157226491,10.27,23.64766667,25.805,1.92
Inside,2547,2023-08-03,3:00 PM,215,15,Day,0.521,8.182688709,10.71,23.8915,25.825,1.6
Inside,2547,2023-08-03,4:00 PM,215,16,Day,0.539,8.204227755,11,24.03116667,25.83,1.34
Inside,2547,2023-08-03,5:00 PM,215,17,Day,0.607,8.191945641,10.82,24.11266667,25.835,2.51
Inside,2547,2023-08-03,6:00 PM,215,18,Day,0.695,8.202532965,10.76,23.988,25.555,1.72
Inside,2547,2023-08-03,7:00 PM,215,19,Day,0.778,8.21571788,10.91,23.801,25.87,2.46
Inside,2547,2023-08-03,8:00 PM,215,20,Night,0.833,8.176954901,10.21,23.547,25.9,2.72
Inside,2547,2023-08-03,9:00 PM,215,21,Night,0.84,8.143256448,9.61,23.34783333,25.155,2.18
Inside,2547,2023-08-03,10:00 PM,215,22,Night,0.803,8.118821077,9.17,23.13116667,25.605,2.31
Inside,2547,2023-08-04,11:00 PM,215,23,Night,0.747,8.11038414,8.87,22.855,25.94,1.37
Inside,2547,2023-08-04,12:00 AM,216,0,Night,0.692,8.09430194,8.54,22.57166667,25.95,0.98
Inside,2547,2023-08-04,1:00 AM,216,1,Night,0.652,8.068980224,8.09,22.27433333,25.93,2.68
Inside,2547,2023-08-04,2:00 AM,216,2,Night,0.651,8.042065267,7.71,21.9585,25.955,1.75
Inside,2547,2023-08-04,3:00 AM,216,3,Night,0.724,8.056189601,7.77,21.69866667,25.93,4.4
Inside,2547,2023-08-04,4:00 AM,216,4,Night,0.87,8.050292456,7.54,21.712,25.95,6.15
Inside,2547,2023-08-04,5:00 AM,216,5,Day,1.05,8.027547141,7.83,21.8925,25.86,5.33
Inside,2547,2023-08-04,6:00 AM,216,6,Day,1.217,8.018699851,7.98,21.96216667,25.805,5.82
Inside,2547,2023-08-04,7:00 AM,216,7,Day,1.339,8.024908239,8.16,22.09266667,25.805,6.26
Inside,2547,2023-08-04,8:00 AM,216,8,Day,1.396,8.026942398,8.21,22.13533333,25.78,7.41
Inside,2547,2023-08-04,9:00 AM,216,9,Day,1.372,8.038222835,8.42,22.20283333,25.79,7.97
Inside,2547,2023-08-04,10:00 AM,216,10,Day,1.273,8.054547066,8.72,22.20433333,25.785,5.86
Inside,2547,2023-08-04,11:00 AM,216,11,Day,1.128,8.074932325,9.07,22.3355,25.78,6.33
Inside,2547,2023-08-04,12:00 PM,216,12,Day,0.963,8.12703892,9.76,22.6825,25.775,3.42
Inside,2547,2023-08-04,1:00 PM,216,13,Day,0.79,8.174961991,10.4,23.0445,25.83,2.52
Inside,2547,2023-08-04,2:00 PM,216,14,Day,0.633,8.207255418,10.79,23.29666667,25.845,2.14
Inside,2547,2023-08-04,3:00 PM,216,15,Day,0.534,8.240977101,11.19,23.56583333,25.855,1.95
Inside,2547,2023-08-04,4:00 PM,216,16,Day,0.52,8.267331597,11.4,23.76533333,25.875,1.37
Inside,2547,2023-08-04,5:00 PM,216,17,Day,0.576,8.258061157,11.12,23.80933333,25.87,2.65
Inside,2547,2023-08-04,6:00 PM,216,18,Day,0.666,8.247905519,10.9,23.6555,25.885,2.51
Inside,2547,2023-08-04,7:00 PM,216,19,Day,0.758,8.243647499,10.82,23.34716667,25.885,4.16
Inside,2547,2023-08-04,8:00 PM,216,20,Night,0.833,8.237169535,10.13,23.01233333,25.97,4.89
Inside,2547,2023-08-04,9:00 PM,216,21,Night,0.865,8.160773735,9.33,22.70716667,25.96,5.06
Inside,2547,2023-08-04,10:00 PM,216,22,Night,0.843,8.067668196,8.5,22.3955,25.81,5.99
Inside,2547,2023-08-05,11:00 PM,216,23,Night,0.785,8.034217602,8.1,22.13983333,25.81,4.76
Inside,2547,2023-08-05,12:00 AM,217,0,Night,0.714,8.034731509,8,21.884,25.865,2.61
Inside,2547,2023-08-05,1:00 AM,217,1,Night,0.641,7.994851058,7.66,21.6325,25.87,2.44
Inside,2547,2023-08-05,2:00 AM,217,2,Night,0.582,7.954608542,7.19,21.31716667,25.9,2.06
Inside,2547,2023-08-05,3:00 AM,217,3,Night,0.572,7.912863896,6.89,21.0835,25.89,2.44
Inside,2547,2023-08-05,4:00 AM,217,4,Night,0.643,7.957615282,7.17,20.92716667,25.86,5.92
Inside,2547,2023-08-05,5:00 AM,217,5,Day,0.781,7.930381094,6.81,20.87683333,25.915,6.68
Inside,2547,2023-08-05,6:00 AM,217,6,Day,0.944,7.9808064,7.3,21.37266667,25.835,6.82
Inside,2547,2023-08-05,7:00 AM,217,7,Day,1.09,8.023406238,8,21.89733333,25.845,8.13
Inside,2547,2023-08-05,8:00 AM,217,8,Day,1.195,8.029182804,8.14,22.033,25.835,7.05
Inside,2547,2023-08-05,9:00 AM,217,9,Day,1.237,8.030419799,8.18,22.06966667,25.825,12.2
Inside,2547,2023-08-05,10:00 AM,217,10,Day,1.205,8.032785837,8.23,22.12366667,25.815,11.39
Inside,2547,2023-08-05,11:00 AM,217,11,Day,1.112,8.039781917,8.42,22.154,25.795,15.32
Inside,2547,2023-08-05,12:00 PM,217,12,Day,0.986,8.070124881,8.91,22.302,25.835,27.11
Inside,2547,2023-08-05,1:00 PM,217,13,Day,0.843,8.095404925,9.34,22.3625,25.8,40.61
Inside,2547,2023-08-05,2:00 PM,217,14,Day,0.694,8.083434541,9.26,22.235,25.805,18.03
Inside,2547,2023-08-05,3:00 PM,217,15,Day,0.575,8.038577054,8.82,21.933,25.8,8.12
Inside,2547,2023-08-05,4:00 PM,217,16,Day,0.528,8.016437247,8.47,21.67433333,24.64,3.3
Inside,2547,2023-08-05,5:00 PM,217,17,Day,0.564,8.006839242,8.34,21.72,24.57,2.75
Inside,2547,2023-08-05,6:00 PM,217,18,Day,0.653,7.999282016,8.29,21.7695,24.605,3.53
Inside,2547,2023-08-05,7:00 PM,217,19,Day,0.756,8.006466126,8.4,21.71166667,24.725,6.33
Inside,2547,2023-08-05,8:00 PM,217,20,Night,0.847,8.074454836,8.87,21.48816667,24.845,7.67
Inside,2547,2023-08-05,9:00 PM,217,21,Night,0.905,8.058659691,8.5,21.426,25.035,6.49
Inside,2547,2023-08-05,10:00 PM,217,22,Night,0.909,8.028639548,8.2,21.453,25.125,5.26
Inside,2547,2023-08-06,11:00 PM,217,23,Night,0.864,8.01049733,7.97,21.5345,25.27,3.54
Inside,2547,2023-08-06,12:00 AM,218,0,Night,0.791,7.998651393,7.73,21.43683333,25.315,1.93
Inside,2547,2023-08-06,1:00 AM,218,1,Night,0.706,7.975392496,7.56,21.2045,25.22,3.62
Inside,2547,2023-08-06,2:00 AM,218,2,Night,0.615,7.939256862,6.97,20.92216667,25.095,1.72
Inside,2547,2023-08-06,3:00 AM,218,3,Night,0.543,7.91206574,6.63,20.68333333,25.07,1.48
Inside,2547,2023-08-06,4:00 AM,218,4,Night,0.53,7.885160341,6.46,20.5325,25.035,2.95
Inside,2547,2023-08-06,5:00 AM,218,5,Day,0.598,7.877885664,6.67,20.44416667,25.02,3.7
Inside,2547,2023-08-06,6:00 AM,218,6,Day,0.722,7.852490133,6.42,20.40083333,24.91,4.06
Inside,2547,2023-08-06,7:00 AM,218,7,Day,0.86,7.963198478,7.36,21.0565,25.37,4.73
Inside,2547,2023-08-06,8:00 AM,218,8,Day,0.982,7.954441492,7.38,21.06266667,25.39,4.59
Inside,2547,2023-08-06,9:00 AM,218,9,Day,1.065,8.00728917,7.98,21.281,25.44,4.87
Inside,2547,2023-08-06,10:00 AM,218,10,Day,1.09,8.038324264,8.38,21.4905,25.555,3.19
Inside,2547,2023-08-06,11:00 AM,218,11,Day,1.053,8.058803138,8.66,21.647,25.58,2.82
Inside,2547,2023-08-06,12:00 PM,218,12,Day,0.973,8.083887115,8.96,21.95616667,25.6,2.34
Inside,2547,2023-08-06,1:00 PM,218,13,Day,0.87,8.104578707,9.4,22.3175,25.58,1.63
Inside,2547,2023-08-06,2:00 PM,218,14,Day,0.751,8.140823761,10.06,22.71533333,25.555,2.12
Inside,2547,2023-08-06,3:00 PM,218,15,Day,0.635,8.155506684,10.45,23.02966667,25.5,1.2
Inside,2547,2023-08-06,4:00 PM,218,16,Day,0.563,8.158212743,10.51,23.15983333,25.48,1.02
Inside,2547,2023-08-06,5:00 PM,218,17,Day,0.57,8.158957158,10.49,23.19633333,25.38,4.98
Inside,2547,2023-08-06,6:00 PM,218,18,Day,0.647,8.175869824,10.88,23.29733333,25.43,5.17
Inside,2547,2023-08-06,7:00 PM,218,19,Day,0.756,8.128982803,10.23,22.64883333,25.57,6.3
Inside,2547,2023-08-06,8:00 PM,218,20,Night,0.864,8.058719279,8.76,21.87816667,25.78,5.59
Inside,2547,2023-08-06,9:00 PM,218,21,Night,0.947,8.055177887,8.71,21.88366667,25.79,4.8
Inside,2547,2023-08-06,10:00 PM,218,22,Night,0.983,8.037699583,8.46,21.868,25.78,4.91
Inside,2547,2023-08-07,11:00 PM,218,23,Night,0.965,8.004141162,7.91,21.74166667,25.785,3.18
Inside,2547,2023-08-07,12:00 AM,219,0,Night,0.904,7.972885574,7.55,21.60233333,25.795,2.12
Inside,2547,2023-08-07,1:00 AM,219,1,Night,0.821,7.951665874,7,21.535,25.82,2.98
Inside,2547,2023-08-07,2:00 AM,219,2,Night,0.723,7.985587189,7.29,21.45616667,25.775,1.94
Inside,2547,2023-08-07,3:00 AM,219,3,Night,0.618,7.988634753,7.53,21.4025,25.66,1.43
Inside,2547,2023-08-07,4:00 AM,219,4,Night,0.541,7.979931698,7.53,21.283,25.605,1.17
Inside,2547,2023-08-07,5:00 AM,219,5,Day,0.53,7.967455236,7.5,21.287,25.51,0.67
Inside,2547,2023-08-07,6:00 AM,219,6,Day,0.59,7.957503523,7.76,21.22566667,25.49,1.6
Inside,2547,2023-08-07,7:00 AM,219,7,Day,0.692,7.950774252,7.77,21.01583333,25.38,2.84
Inside,2547,2023-08-07,8:00 AM,219,8,Day,0.804,7.911483193,7,21.0315,25.54,2.23
Inside,2547,2023-08-07,9:00 AM,219,9,Day,0.9,7.993605323,7.88,21.23533333,25.755,3.02
Inside,2547,2023-08-07,10:00 AM,219,10,Day,0.961,8.032018133,8.54,21.37816667,25.765,2.14
Inside,2547,2023-08-07,11:00 AM,219,11,Day,0.972,8.066425271,9.25,21.35216667,25.815,2.47
Inside,2547,2023-08-07,12:00 PM,219,12,Day,0.938,8.071964705,9.68,20.988,25.895,1.88
Inside,2547,2023-08-07,1:00 PM,219,13,Day,0.877,8.096482755,10.15,21.368,25.91,1.4
Inside,2547,2023-08-07,2:00 PM,219,14,Day,0.797,8.117439356,10.17,22.02266667,25.84,2.46
Inside,2547,2023-08-07,3:00 PM,219,15,Day,0.705,8.098932372,10.16,22.47616667,25.745,3.11
