year__annee,month__mois,day__jour,tow__trait,longitude,latitude,start__depart,comment__commentaire,snow_crab_males__males_de_crabe_des_neiges,snow_crab_females__females_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_americaine,Yellowtail_flounder__limande_a_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_epineuset,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_a_dix_huit_epines,sea_potato__patate_de_mer,Hyas_coarctatus
2022,7,13,GP351F,-60.4587,47.42938,16:30:21,Stable ~ 2.1 kts,8,0,2,21,0,0,7,1,0,0,0
2022,7,13,GP353F,-60.4014,47.52635,17:44:16,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,2,2,0,0,0
2022,7,13,GP352F,-60.4447,47.55302,20:13:29,Stable ~ 2.1 kts,2,0,1,4,0,0,25,8,0,0,0
2022,7,14,GP350F,-60.4786,47.50908,5:11:58,Stable ~ 2.2 kts,0,0,2,3,0,0,18,5,0,0,0
2022,7,14,GP346F,-60.6087,47.4776,6:40:46,Stable ~ 2.1 kts,6,34,24,44,0,0,7,0,0,0,3
2022,7,14,GP043F,-60.7595,47.49097,8:02:30,Stable ~ 2.1 kts,52,1,0,102,10,0,1,0,0,1,3
2022,7,14,GP342F,-60.6939,47.57139,9:18:59,Stable ~ 2.2 kts,46,19,3,85,0,0,0,0,0,0,0
2022,7,14,GP225F,-60.9082,47.63288,10:48:25,Stable ~ 2.1 kts,1,0,8,5,1,0,0,0,0,0,6
2022,7,14,GP323F,-61,47.62807,11:35:11,Stable ~ 2.1 kts,2,0,4,47,48,0,0,0,0,0,1
2022,7,14,GP325F,-60.9572,47.77822,12:56:18,Stable ~ 2.2 kts,93,15,2,252,10,0,0,0,0,0,9
2022,7,14,GP335F,-60.8292,47.77087,14:12:57,Stable ~ 2.1 kts,10,58,5,67,0,0,2,0,0,0,2
2022,7,14,GP344F,-60.5922,47.76382,16:07:02,Stable ~ 2.1 kts,0,2,1,0,0,0,0,3,0,0,0
2022,7,14,GP341F,-60.6889,47.81183,17:22:49,Stable ~ 2.1 kts,0,0,0,9,0,0,5,8,0,0,0
2022,7,14,GP331F,-60.8984,47.83194,18:50:50,Stable ~ 2.1 kts,12,68,2,66,0,0,0,0,0,0,2
2022,7,14,GP324F,-60.9605,47.91184,19:52:10,Stable ~ 2.1 kts,4,27,2,38,0,0,5,0,0,0,0
2022,7,15,GP320F,-61.018,48.03137,5:21:35,Force a cause de vase ~ 2.2 kts,0,0,0,2,0,0,1,1,0,0,0
2022,7,15,GP312F,-61.1075,48.08282,6:54:58,Force a cause de vase ~ 2.1 kts,0,0,0,1,0,0,1,2,0,0,0
2022,7,15,GP313F,-61.1016,47.96907,8:35:27,Stable ~ 2.2 kts,22,92,0,74,0,0,0,0,0,0,5
2022,7,15,GP326FR2,-61.0529,47.88745,12:00:13,Accroche et force ~ 2.2 kts,45,6,1,68,0,0,0,0,0,0,8
2022,7,15,GP315FR2,-61.1102,47.89112,14:36:31,Accroche et force ~ 2.2 kts,1,0,3,1,0,0,0,0,0,398,6
2022,7,15,GP303F,-61.3804,47.95485,18:24:14,Accroche et force ~ 2.0 kts,12,0,10,4,0,0,0,0,0,158,26
2022,7,15,GP287F,-61.4627,47.98547,19:30:40,Accroche et force ~ 2.2 kts,2,0,3,0,0,0,0,0,0,46,7
2022,7,15,GP290F,-61.4662,48.03898,20:21:16,Stable ~ 2.1 kts,12,49,3,41,0,0,0,0,0,0,36
2022,7,16,GP295F,-61.4057,48.09302,5:12:00,Stable ~ 2.2 kts,9,1,39,26,0,0,5,2,0,0,0
2022,7,16,GP316F,-61.2423,48.19094,7:37:08,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,2,1,0,0,0
2022,7,16,GP293F,-61.427,48.22081,10:09:50,Force a cause de vase ~ 2.2 kts,1,0,0,0,0,0,3,1,0,0,0
2022,7,16,GP282F,-61.6123,48.22276,12:08:45,Force a cause de vase ~ 2.2 kts,0,0,1,0,0,0,4,2,0,0,0
2022,7,16,GP273F,-61.7096,48.11427,14:14:33,Stable ~ 2.1 kts,164,18,19,26,0,0,0,0,0,0,0
2022,7,16,GP260F,-61.8831,48.23433,16:00:41,Force a cause de vase ~ 2.2 kts,1,0,1,3,0,0,7,9,0,0,0
2022,7,16,GP269F,-61.7881,48.28225,17:23:32,Force a cause de vase ~ 2.2 kts,0,0,1,0,0,0,2,2,0,0,0
2022,7,16,GP250F,-61.9369,48.2871,19:21:05,Force a cause de vase ~ 2.2 kts,0,0,0,14,0,0,0,4,0,0,0
2022,7,17,GP235F,-62.1161,48.40006,5:26:54,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,1,0,0,0,0
2022,7,17,GP237F,-62.1085,48.35836,6:56:54,Accroche et force ~ 2.2 kts,0,0,0,2,0,0,1,1,0,0,0
2022,7,17,GP334F,-62.2961,48.34714,9:02:19,Force ~ 2.2 kts,1,0,0,2,0,0,1,1,0,0,0
2022,7,17,GP208F,-62.4608,48.29589,11:22:36,Accrochages ~ 2.2 kts,2,1,6,13,0,0,0,0,0,28,2
2022,7,17,GP181F,-62.6731,48.30642,13:02:31,Accrochages ~ 2.1 kts,1,1,364,12,0,0,0,0,0,0,0
2022,7,17,GP187F,-62.6433,48.44666,14:36:47,Force a cause de vase ~ 2.2 kts,0,0,0,1,0,0,2,0,0,0,0
2022,7,17,GP166F,-62.8448,48.41513,16:23:59,Force a cause de vase ~ 2.1 kts,0,0,44,51,0,0,26,6,0,0,0
2022,7,17,GP156F,-62.9361,48.58951,18:15:24,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,2,1,0,0,0
2022,7,17,GP134F,-63.1526,48.5684,19:46:44,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,0,0,0,0
2022,7,17,GP203F,-63.106,48.60081,20:57:26,Force a cause de vase ~ 2.2 kts,0,0,0,3,0,0,24,0,0,0,0
2022,7,18,GP121F,-63.2345,48.67171,5:24:43,Force a cause de vase ~ 2.2 kts,2,1,1,5,0,0,5,0,0,0,1
2022,7,18,GP142F,-63.1051,48.71791,6:46:50,Force a cause de vase ~ 2.2 kts,1,0,0,0,0,0,5,0,0,0,0
2022,7,18,GP122F,-63.2447,48.7482,8:04:50,Force a cause de vase ~ 2.2 kts,1,0,1,0,0,0,4,0,0,0,0
2022,7,18,GP109F,-63.3396,48.8374,9:23:25,Force a cause de vase ~ 2.1 kts,1,1,0,0,0,0,4,0,0,0,0
2022,7,18,GP120F,-63.2425,48.91234,10:45:42,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,1,1,0,0,0
2022,7,18,GP098F,-63.4269,48.92635,12:48:01,Force a cause de vase ~ 2.2 kts,2,0,1,0,0,0,3,1,0,0,0
2022,7,18,GP081F,-63.5876,48.89275,14:15:11,Force a cause de vase ~ 2.1 kts,2,1,0,1,0,0,2,0,0,0,0
2022,7,18,GP085F,-63.5678,48.82137,15:35:44,Force a cause de vase ~ 2.2 kts,0,0,1,7,0,0,13,0,0,0,0
2022,7,18,GP072F,-63.6683,48.74072,17:03:22,Accroche et force ~ 2.2 kts,0,0,75,8,0,0,4,0,0,0,0
2022,7,18,GP078F,-63.509,48.64609,18:59:48,Accroche et force ~ 2.2 kts,1,0,28,25,0,0,9,2,0,0,0
2022,7,18,GP107F,-63.4747,48.63388,20:05:25,Accroche et force ~ 2.2 kts,0,1,14,35,0,0,17,3,0,0,0
2022,7,19,GP096F,-63.4178,48.57702,5:24:04,Accroche et force ~ 2.2 kts,0,0,616,4,0,0,8,1,0,0,0
2022,7,19,GP083F,-63.5207,48.53906,7:01:16,Stable ~ 2.2 kts,0,0,899,6,0,0,4,1,0,1,0
2022,7,21,GP086F,-63.617,48.40491,8:13:44,Accroche et force ~ 2.2 kts,2,7,0,21,0,0,1,0,0,0,0
2022,7,21,GP089F,-63.5214,48.31374,9:43:47,Stable ~ 2.1 kts,78,80,3,36,0,0,0,0,0,0,0
2022,7,21,GP103F,-63.3656,48.38177,12:09:32,Stable ~ 2.1 kts,39,43,94,48,0,0,2,0,0,0,0
2022,7,21,GP112F,-63.3821,48.46778,13:27:19,Stable ~ 2.1 kts,0,0,256,70,0,0,17,1,0,0,0
2022,7,21,GP115FR1,-63.2984,48.44693,15:20:00,Accrochages ~ 2.1 kts,2,0,103,47,0,0,10,0,0,0,0
2022,7,21,GP130FR1,-63.1876,48.35211,18:10:42,Accroche et force ~ 2.2 kts,1,0,1,0,0,0,0,0,0,104,6
2022,7,21,GP152F,-63.05,48.31699,19:21:37,Stable ~ 2.2 kts,18,4,0,9,3,0,0,0,0,4,9
2022,7,22,GP138F,-62.9637,48.38437,5:21:17,Stable ~ 2.2 kts,33,34,6,97,0,0,0,0,0,0,0
2022,7,22,GP165FR1,-62.9307,48.31266,7:41:41,Accroche et force ~ 2.2 kts,20,13,12,23,0,0,0,0,1,0,1
2022,7,22,GP153FR1,-62.9831,48.21265,9:43:56,Accroche et force ~ 2.2 kts,43,35,2,82,1,0,0,0,0,0,2
2022,7,22,GP169F,-62.8446,48.17568,10:53:17,Accrochages ~ 2.1 kts,21,5,14,43,0,0,0,0,0,0,0
2022,7,22,GP180F,-62.6895,48.1887,12:08:45,Stable ~ 2.2 kts,37,45,357,51,0,0,0,0,0,0,0
2022,7,22,GP185F,-62.6674,48.14471,13:00:57,Stable ~ 2.2 kts,38,62,53,116,0,0,0,0,0,0,0
2022,7,22,GP201F,-62.4565,48.21069,14:15:34,Accroche et force ~ 2.1 kts,3,3,5,13,0,0,0,0,0,61,7
2022,7,22,GP207F,-62.2873,48.2263,15:13:25,Stable ~ 2.2 kts,8,17,3,38,0,0,0,0,0,0,1
2022,7,22,GP227F,-62.2116,48.17951,16:00:01,Stable ~ 2.1 kts,11,1,17,6,0,0,0,0,0,1,0
2022,7,22,GP230F,-62.1859,48.14165,16:43:07,Accrochages ~ 2.1 kts,54,0,13,10,0,0,0,0,0,0,1
2022,7,22,GP249F,-62.0587,48.13195,20:08:18,Stable ~ 2.1 kts,33,3,33,11,0,0,0,0,0,10,4
2022,7,23,GP261F,-61.8925,48.04424,5:13:35,Stable ~ 2.1 kts,16,89,0,92,0,0,0,0,0,0,0
2022,7,23,GP243FR1,-61.9949,47.98343,7:44:22,Accroche et force ~ 2.1 kts,4,2,2,4,0,0,0,0,0,17,8
2022,7,23,GP257F,-61.9175,47.98391,8:18:00,Stable ~ 2.2 kts,66,14,0,249,0,0,0,0,0,0,0
2022,7,23,GP278FR1,-61.6576,47.9524,10:40:24,Accroche et force ~ 2.1 kts,12,0,6,3,0,0,0,0,0,42,15
2022,7,23,GP281FR1,-61.7525,47.90423,11:54:50,Stable ~ 2.2 kts,30,57,0,81,5,0,0,0,0,0,0
2022,7,23,GP258F,-61.9048,47.86866,12:51:58,Stable ~ 2.1 kts,117,2,0,95,0,0,0,0,0,0,1
2022,7,23,GP247F,-61.9805,47.86935,13:46:05,Stable ~ 2.1 kts,136,22,0,133,0,0,0,0,0,0,1
2022,7,23,GP216F,-62.3783,47.75576,18:45:38,Stable ~ 2.1 kts,27,39,0,113,1,0,0,0,0,0,0
2022,7,23,GP228F,-62.2097,47.72243,20:01:58,Stable ~ 2.1 kts,92,2,0,94,6,0,0,0,0,0,0
2022,7,24,GP242F,-61.9659,47.70486,5:17:50,Stable ~ 2.1 kts,56,2,0,37,27,0,0,0,0,0,2
2022,7,24,GP253F,-61.9442,47.69922,6:04:15,Stable ~ 2.2 kts,57,11,7,38,26,0,0,0,0,0,2
2022,7,24,GP239F,-62.0327,47.6305,7:06:56,Stable ~ 2.1 kts,0,1,4,31,61,0,0,0,0,0,2
2022,7,24,GP224F,-62.217,47.65129,8:25:09,Stable ~ 2.1 kts,45,28,0,173,4,0,0,0,0,0,0
2022,7,24,GP222F,-62.2688,47.56365,9:32:54,Stable ~ 2.1 kts,46,119,0,110,24,0,0,0,0,0,2
2022,7,24,GP213F,-62.3865,47.63008,10:36:18,Stable ~ 2.1 kts,86,19,0,212,4,0,0,0,0,0,0
2022,7,24,GP205F,-62.4639,47.60002,11:32:01,Stable ~ 2.1 kts,112,29,0,129,0,0,0,0,0,0,0
2022,7,24,GP211F,-62.3939,47.50659,12:42:28,Accrochages ~ 2.1 kts,19,46,1,217,0,0,0,0,0,0,1
2022,7,24,GP199F,-62.5154,47.43117,14:00:04,Stable ~ 2.2 kts,124,136,0,100,0,0,0,0,0,0,0
2022,7,24,GP219F,-62.3644,47.3811,15:07:43,Accroche et force ~ 2.2 kts,29,33,0,42,1,0,0,0,0,0,3
2022,7,24,GP212F,-62.4504,47.31658,16:19:48,Stable ~ 2.1 kts,149,114,1,135,2,0,0,0,0,0,2
2022,7,24,GP221F,-62.2981,47.13664,17:53:20,Accroche et force ~ 2.2 kts,84,74,2,58,0,0,0,0,0,59,48
2022,7,24,GP232F,-62.1908,47.15103,18:50:28,Accroche et force ~ 2.1 kts,0,0,3,4,0,0,0,0,0,0,3
2022,7,29,GP265F,-62.0435,46.56792,14:24:12,Stable ~ 2.2 kts,0,0,7,5,1,0,0,0,0,2,0
2022,7,29,GP234FR1,-62.2149,46.60168,16:59:04,Accroche et force ~ 2.2 kts,0,0,8,13,1,0,0,0,0,68,1
2022,7,29,GP226FR2,-62.1831,46.71072,20:37:25,Accroche et force ~ 2.2 kts,20,6,0,58,0,0,0,0,0,45,3
2022,7,30,GP233F,-62.2113,46.8096,5:30:41,Stable ~ 2.1 kts,137,121,1,495,0,0,0,0,0,0,0
2022,7,30,GP220F,-62.2976,46.73168,6:44:01,Stable ~ 2.1 kts,157,12,0,288,2,0,0,0,0,0,9
2022,7,30,GP214F,-62.3736,46.63805,8:08:49,Stable ~ 2.1 kts,47,42,1,201,26,0,0,0,0,0,0
2022,7,30,GP192F,-62.5377,46.61287,9:32:51,Accroche et force ~ 2.1 kts,2,1,7,37,12,0,0,0,2,0,7
2022,7,30,GP189FR2,-62.6716,46.57389,13:01:41,Force ~ 2.1 kts,0,0,12,16,36,0,0,0,0,3,0
2022,7,30,GP197F,-62.576,46.66253,14:13:25,Stable ~ 2.1 kts,8,0,5,40,36,0,0,0,0,1,6
2022,7,30,GP202FR1,-62.5031,46.78783,16:57:51,Stable ~ 2.1 kts,198,29,0,353,4,0,0,0,0,0,11
2022,7,30,GP206F,-62.4401,46.88064,18:10:02,Stable ~ 2.1 kts,61,38,1,155,3,0,0,0,0,4,14
2022,7,30,GP198FR1,-62.5286,46.93977,20:24:36,Stable ~ 2.1 kts,157,164,2,472,1,0,0,0,0,0,0
2022,7,31,GP159F,-62.9041,46.83311,8:37:34,Stable ~ 2.1 kts,62,83,0,303,28,0,0,0,0,0,0
2022,7,31,GP170F,-62.8792,46.70689,9:55:36,Stable ~ 2.1 kts,64,15,2,142,28,0,0,0,0,0,1
2022,7,31,GP174FR1,-62.7663,46.70692,11:45:14,Stable ~ 2.1 kts,14,0,1,58,18,0,0,0,0,0,2
2022,7,31,GP162F,-62.8469,46.60761,12:59:12,Stable ~ 2.1 kts,54,2,2,72,5,0,0,0,0,0,0
2022,7,31,GP154F,-63.0696,46.60182,14:38:38,Stable ~ 2.1 kts,40,22,1,141,18,0,0,0,1,0,8
2022,7,31,GP133F,-63.1677,46.61959,15:32:59,Stable ~ 2.1 kts,39,26,2,84,31,1,0,0,0,0,0
2022,7,31,GP141F,-63.1191,46.67428,16:27:24,Stable ~ 2.1 kts,52,10,0,107,27,0,0,0,0,0,2
2022,7,31,GP128FR1,-63.2085,46.73242,18:35:23,Stable ~ 2.1 kts,38,4,0,71,18,0,0,0,0,0,0
2022,7,31,GP099F,-63.4179,46.7918,20:15:39,Accrochages ~ 2.1 kts,33,5,2,151,53,0,0,0,0,0,2
2022,8,1,GP094FR1,-63.5464,46.78252,6:24:05,Accroche et force ~ 2.1 kts,0,0,8,3,0,0,0,0,0,0,0
2022,8,1,GP077F,-63.6552,46.89421,7:52:40,Stable ~ 2.1 kts,37,0,5,54,28,0,0,0,0,0,0
2022,8,1,GP113F,-63.3201,46.91171,11:28:08,Stable ~ 2.1 kts,67,27,1,94,19,0,0,0,0,1,2
2022,8,1,GP127F,-63.2011,46.95567,12:20:20,Stable ~ 2.1 kts,125,4,0,291,44,0,0,0,0,0,3
2022,8,1,GP123F,-63.1632,46.86431,13:31:27,Accroche et force ~ 2.2 kts,48,31,1,150,4,0,0,0,0,0,1
2022,8,1,GP147F,-63.0223,46.88325,14:25:53,Stable ~ 2.1 kts,55,45,1,309,3,0,0,0,0,0,4
2022,8,1,GP149F,-63.0151,46.92287,15:11:31,Stable ~ 2.1 kts,31,141,1,511,2,0,0,0,0,0,1
2022,8,1,GP158F,-62.9212,46.94003,15:55:27,Stable ~ 2.1 kts,33,238,0,451,20,0,0,0,0,0,2
2022,8,1,GP176F,-62.7738,46.98836,17:06:21,Stable ~ 2.1 kts,90,210,0,579,31,0,0,0,0,0,2
2022,8,1,GP179F,-62.6883,47.01117,18:07:52,Force ~ 2.1 kts,116,198,0,678,4,0,0,0,0,0,1
2022,8,1,GP177FR1,-62.7745,47.12162,20:18:32,Force ~ 2.1 kts,46,98,0,353,2,0,0,0,0,0,0
2022,8,2,GP163F,-62.8788,47.09576,5:43:28,Stable ~ 2.1 kts,117,31,0,331,13,0,0,0,0,0,3
2022,8,2,GP164F,-62.8744,47.16591,6:55:07,Stable ~ 2.1 kts,129,71,0,159,3,0,0,0,0,0,4
2022,8,2,GP151F,-63.0028,47.1853,8:04:49,Accroche et force ~ 2.1 kts,83,31,1,151,4,0,0,0,0,0,5
2022,8,2,GP150FR1,-63.0952,47.10092,10:26:48,Stable ~ 2.1 kts,125,60,1,326,0,0,0,0,0,0,2
2022,8,2,GP125FR1,-63.2285,47.05554,12:20:48,Stable ~ 2.1 kts,82,35,0,169,5,0,0,0,0,0,0
2022,8,2,GP106F,-63.3211,47.08038,13:19:11,Stable ~ 2.1 kts,82,44,3,131,3,0,0,0,0,0,0
2022,8,2,GP124F,-63.2453,47.17564,14:16:15,Stable ~ 2.1 kts,117,48,0,228,0,0,0,0,0,0,0
2022,8,2,GP105FR1,-63.3139,47.19675,16:18:43,Stable ~ 2.2 kts,101,74,0,163,0,0,0,0,0,1,3
2022,8,2,GP080F,-63.4808,47.18581,17:37:31,Force ~ 2.2 kts,15,7,0,63,5,0,0,0,0,0,0
2022,8,2,GP088F,-63.5622,47.10178,18:52:33,Stable ~ 2.1 kts,53,42,2,72,0,0,0,0,0,1,1
2022,8,2,GP068F,-63.7034,47.09094,19:59:49,Stable ~ 2.1 kts,62,27,0,75,1,0,0,0,0,0,1
2022,8,3,GP049F,-63.8482,47.1395,5:39:04,Force ~ 2.2 kts,6,0,0,15,79,0,0,0,0,0,0
2022,8,3,GP061F,-63.7635,47.19318,6:33:30,Stable ~ 2.1 kts,101,58,1,65,0,0,0,0,0,0,1
2022,8,3,GP076FR1,-63.7363,47.30452,8:48:03,Stable ~ 2.1 kts,53,18,0,56,0,0,0,0,0,2,1
2022,8,3,GP046F,-63.9511,47.33506,10:21:49,Stable ~ 2.1 kts,64,27,1,95,189,0,0,0,0,0,13
2022,8,3,GP048F,-63.8358,47.44507,11:53:36,Stable ~ 2.2 kts,112,64,0,55,2,0,0,0,0,3,0
2022,8,3,GP067F,-63.7127,47.38761,12:59:50,Stable ~ 2.2 kts,54,64,0,33,79,0,0,0,0,1,1
2022,8,3,GP066F,-63.791,47.46966,14:17:09,Stable ~ 2.1 kts,113,117,0,62,0,0,0,0,0,0,1
2022,8,3,GP050F,-63.9028,47.48789,15:13:01,Stable ~ 2.2 kts,50,75,0,117,0,0,0,0,0,0,5
2022,8,3,GP032F,-64.016,47.50923,16:21:25,Accrochages ~ 2.2 kts,7,2,3,3,2,0,0,0,0,0,4
2022,8,3,GP044F,-64.0848,47.41338,17:40:51,Stable ~ 2.1 kts,0,0,7,6,4,0,0,0,0,1,0
2022,8,3,GP025F,-64.1916,47.3129,19:12:38,Accrochages ~ 2.1 kts,19,11,2,4,1,0,0,0,0,1,1
2022,8,3,GP036F,-64.1069,47.21071,20:32:43,Stable ~ 2.2 kts,2,3,0,8,37,0,0,0,0,0,0
2022,8,4,GP026F,-64.1871,47.0819,5:41:19,Stable ~ 2.1 kts,13,15,2,36,72,0,0,0,0,0,0
2022,8,4,GP024F,-64.248,47.18994,6:53:35,Stable ~ 2.1 kts,7,0,4,13,4,0,0,0,1,0,0
2022,8,4,GP016F,-64.4406,47.2985,8:34:54,Stable ~ 2.2 kts,44,22,1,62,59,0,0,0,0,0,0
2022,8,4,GP023F,-64.2855,47.35442,9:58:29,Stable ~ 2.1 kts,35,54,3,25,2,0,0,0,0,0,0
2022,8,4,GP019F,-64.3429,47.43352,11:13:32,Stable ~ 2.1 kts,144,99,0,33,0,0,0,0,0,0,0
2022,8,4,GP018F,-64.394,47.49714,12:19:28,Stable ~ 2.2 kts,55,34,6,23,0,0,0,0,0,0,0
2022,8,4,GP028F,-64.1805,47.54111,14:06:13,Stable ~ 2.1 kts,28,170,0,52,0,0,0,0,0,0,0
2022,8,4,GP022F,-64.3013,47.67251,15:53:39,Accroche et force ~ 2.1 kts,28,7,0,19,0,0,0,0,0,0,0
2022,8,4,GP030F,-64.1586,47.69559,17:15:29,Force a cause de vase ~ 2.2 kts,27,25,0,111,0,0,0,0,0,0,0
2022,8,4,GP040F,-64.0967,47.67905,18:20:09,Force a cause de vase ~ 2.2 kts,36,101,0,125,0,0,0,0,0,0,0
2022,8,4,GP042F,-64.0075,47.75923,19:30:42,Force a cause de vase ~ 2.2 kts,52,17,2,100,0,0,0,0,0,0,0
2022,8,4,GP031F,-64.1715,47.83551,20:57:29,Accroche et force ~ 2.1 kts,49,29,0,41,5,0,0,0,0,0,1
2022,8,5,GP041FR1,-64.1415,47.85553,7:19:23,Stable ~ 2.1 kts,69,40,0,38,9,0,0,0,0,0,0
2022,8,5,GP039F,-64.0599,47.93948,8:40:47,Accrochages ~ 2.1 kts,17,3,0,22,2,0,0,0,0,9,12
2022,8,5,GP045F,-63.9644,47.94115,9:46:42,Force a cause de vase ~ 2.0 kts,119,107,0,72,0,0,0,0,0,0,0
2022,8,5,GP051FR1,-63.8676,47.81912,12:15:59,Stable ~ 2.2 kts,63,91,0,59,0,0,0,0,0,0,0
2022,8,5,GP052F,-63.8784,47.75508,13:28:01,Stable ~ 2.2 kts,168,257,0,233,0,0,0,0,0,1,0
2022,8,5,GP069F,-63.709,47.90436,15:34:11,Stable ~ 2.2 kts,40,13,2,268,0,0,0,0,0,2,1
2022,8,5,GP062F,-63.7732,47.99286,16:57:01,Stable ~ 2.1 kts,63,76,6,127,0,0,0,0,0,0,0
2022,8,5,GP053F,-63.9365,48.03719,18:12:12,Stable ~ 2.1 kts,281,178,1,62,0,0,0,0,0,1,0
2022,8,6,GP001F,-65.6332,47.97553,5:43:46,Stable ~ 2.2 kts,81,30,0,20,0,0,0,0,0,0,1
2022,8,6,GP003F,-65.4892,47.91495,7:06:59,Stable ~ 2.1 kts,61,52,0,34,0,0,0,0,0,0,0
2022,8,10,GP002FR1,-65.5388,47.79489,5:49:10,Force a cause de vase ~ 2.2 kts,6,0,0,6,0,0,0,0,0,0,0
2022,8,10,GP004F,-65.4689,47.80575,7:53:16,Force a cause de vase ~ 2.2 kts,80,73,0,17,0,0,0,0,0,0,4
2022,8,10,GP006F,-65.3349,47.82383,9:23:19,Stable ~ 2.2 kts,40,81,2,59,0,0,0,0,0,0,0
2022,8,10,GP005F,-65.339,47.96354,10:51:09,Stable ~ 2.1 kts,327,217,0,52,0,0,0,0,0,0,0
2022,8,10,GP007F,-65.1548,47.97006,12:22:36,Force a cause de vase ~ 2.2 kts,54,225,0,26,0,0,0,0,0,0,16
2022,8,10,GP008F,-65.1468,47.89516,13:39:47,Force a cause de vase ~ 2.2 kts,63,43,0,26,0,0,0,0,0,0,0
2022,8,10,GP009F,-64.9874,47.88877,14:57:01,Force a cause de vase ~ 2.1 kts,41,22,2,8,0,0,0,0,0,0,1
2022,8,10,GP011F,-65.015,47.95111,15:56:47,Force a cause de vase ~ 2.2 kts,27,72,1,43,0,0,0,0,0,0,0
2022,8,10,GP010F,-64.9901,48.04276,16:49:30,Force a cause de vase ~ 2.2 kts,60,120,2,53,0,0,0,0,0,0,41
2022,8,10,GP012F,-64.7735,48.06564,18:30:41,Force a cause de vase ~ 2.2 kts,48,48,1,41,0,0,0,0,0,0,0
2022,8,10,GP013F,-64.6789,48.24615,20:07:38,Force a cause de vase ~ 2.2 kts,89,84,0,16,0,0,0,0,0,0,3
2022,8,13,GP161F,-62.8335,47.26621,5:59:11,Stable ~ 2.1 kts,54,45,3,121,13,0,0,0,0,0,29
2022,8,13,GP160F,-62.8958,47.38526,7:20:55,Stable ~ 2.2 kts,47,33,4,54,0,0,0,0,0,0,12
2022,8,13,GP140FR1,-63.1358,47.43852,10:53:42,Stable ~ 2.1 kts,188,246,1,390,0,0,0,0,0,0,0
2022,8,13,GP146F,-63.0547,47.3272,12:15:35,Stable ~ 2.2 kts,197,85,3,226,4,0,0,0,0,0,0
2022,8,13,GP116F,-63.1522,47.2845,13:10:30,Stable ~ 2.1 kts,131,168,1,383,0,0,0,0,0,0,0
2022,8,13,GP117F,-63.2611,47.35537,14:12:12,Accroche et force ~ 2.2 kts,65,56,0,104,0,0,0,0,0,0,0
2022,8,13,GP097F,-63.3352,47.3279,15:19:54,Accroche et force ~ 2.2 kts,340,162,1,141,0,0,0,0,0,1,4
2022,8,13,GP090F,-63.5107,47.34324,16:48:03,Stable ~ 2.1 kts,143,253,0,142,0,0,0,0,0,0,0
2022,8,13,GP079F,-63.4855,47.37074,17:59:48,Stable ~ 2.1 kts,87,182,0,139,0,0,0,0,0,0,0
2022,8,13,GP104F,-63.404,47.44053,19:11:06,Force a cause de vase ~ 2.2 kts,124,149,0,209,0,0,0,0,0,0,0
2022,8,13,GP091F,-63.5137,47.54919,20:28:50,Stable ~ 2.2 kts,196,180,0,109,0,0,0,0,0,6,1
2022,8,14,GP014F,-64.4763,48.31616,6:09:37,Force a cause de vase ~ 2.2 kts,29,98,0,39,0,0,0,0,0,0,0
2022,8,14,GP020F,-64.3346,48.26903,7:29:07,Force a cause de vase ~ 2.1 kts,44,2,1,96,0,0,0,0,0,0,0
2022,8,14,GP021F,-64.3073,48.25145,8:11:19,Force a cause de vase ~ 2.1 kts,76,73,0,57,0,0,0,0,0,0,0
2022,8,14,GP015F,-64.461,48.11918,9:53:17,Stable ~ 2.1 kts,280,125,0,7,0,0,0,0,0,1,0
2022,8,14,GP017F,-64.3596,48.14459,10:48:48,Stable ~ 2.1 kts,7,1,0,9,98,0,0,0,0,0,0
2022,8,14,GP037F,-64.0717,48.23218,12:44:05,Stable ~ 2.1 kts,167,136,1,50,10,0,0,0,0,0,1
2022,8,14,GP029FR1,-64.0323,48.26893,14:27:51,Accroche et force ~ 2.2 kts,28,1,8,13,0,0,0,0,1,36,6
2022,8,14,GP058F,-63.8458,48.33794,16:13:23,Force a cause de vase ~ 2.2 kts,120,139,13,68,0,0,0,0,0,0,0
2022,8,14,GP059F,-63.8884,48.40801,18:00:45,Stable ~ 2.1 kts,13,24,20,50,0,0,0,0,0,0,2
2022,8,15,GP034FR1,-64.1175,48.45152,6:10:04,Stable ~ 2.2 kts,55,5,8,4,0,0,0,0,0,0,7
2022,8,15,GP027F,-64.1754,48.53606,7:40:30,Force a cause de vase ~ 2.1 kts,266,94,0,9,0,0,0,0,0,0,0
2022,8,15,GP033F,-64.1262,48.5383,8:56:28,Force a cause de vase ~ 2.2 kts,252,29,0,26,0,0,0,0,0,0,0
2022,8,15,GP057F,-63.9921,48.559,10:16:59,Accroche et force ~ 2.2 kts,11,1,1,2,0,0,0,0,0,8,21
