date,set__trait,set_number__numéro_trait,species__espèces,species_name__nom_espèces,number_caught__quantité_capturé,weight_caught__poids_capturé,comment__commentaire
8/2/2021,GP268F,1,2521,Hyas_coarctatus,15,0.99,Stable ~ 2.1 kts
8/2/2021,GP259F,2,10,Atlantic_cod__morue_franche,36,8.79,Stable ~ 2.1 kts
8/2/2021,GP259F,2,40,American_plaice__plie_americaine,37,2.69,Stable ~ 2.1 kts
8/2/2021,GP259F,2,1823,sea_potato__patate_de_mer,8,0.86,Stable ~ 2.1 kts
8/2/2021,GP259F,2,2521,Hyas_coarctatus,6,0.42,Stable ~ 2.1 kts
8/2/2021,GP263F,3,10,Atlantic_cod__morue_franche,3,2.58,Stable ~ 2.1 kts
8/2/2021,GP263F,3,40,American_plaice__plie_americaine,160,10.85,Stable ~ 2.1 kts
8/2/2021,GP263F,3,1823,sea_potato__patate_de_mer,28,2.84,Stable ~ 2.1 kts
8/2/2021,GP263F,3,2521,Hyas_coarctatus,2,0.07,Stable ~ 2.1 kts
8/2/2021,GP245F,4,10,Atlantic_cod__morue_franche,8,1.93,Accrochages ~ 2.1 kts
8/2/2021,GP245F,4,40,American_plaice__plie_americaine,127,6.65,Accrochages ~ 2.1 kts
8/2/2021,GP245F,4,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.06,Accrochages ~ 2.1 kts
8/2/2021,GP245F,4,1823,sea_potato__patate_de_mer,91,10.65,Accrochages ~ 2.1 kts
8/2/2021,GP245F,4,2521,Hyas_coarctatus,19,0.85,Accrochages ~ 2.1 kts
8/2/2021,GP248F,5,10,Atlantic_cod__morue_franche,3,0.53,Stable ~ 2.1 kts
8/2/2021,GP248F,5,40,American_plaice__plie_americaine,649,35.62,Stable ~ 2.1 kts
8/2/2021,GP248F,5,1823,sea_potato__patate_de_mer,6,0.79,Stable ~ 2.1 kts
8/2/2021,GP265F,6,10,Atlantic_cod__morue_franche,23,3.58,Accrochages ~ 2.1 kts
8/2/2021,GP265F,6,40,American_plaice__plie_americaine,60,3.78,Accrochages ~ 2.1 kts
8/2/2021,GP265F,6,1823,sea_potato__patate_de_mer,608,43.04,Accrochages ~ 2.1 kts
8/2/2021,GP265F,6,2521,Hyas_coarctatus,19,1.46,Accrochages ~ 2.1 kts
8/2/2021,GP240F,7,10,Atlantic_cod__morue_franche,26,3.59,Stable ~ 2.1 kts
8/2/2021,GP240F,7,40,American_plaice__plie_americaine,22,0.98,Stable ~ 2.1 kts
8/2/2021,GP240F,7,42,Yellowtail_flounder__limande_a_queue_jaune,5,0.5,Stable ~ 2.1 kts
8/2/2021,GP240F,7,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.13,Stable ~ 2.1 kts
8/2/2021,GP240F,7,1823,sea_potato__patate_de_mer,28,2.05,Stable ~ 2.1 kts
8/2/2021,GP240F,7,2521,Hyas_coarctatus,4,0.24,Stable ~ 2.1 kts
8/2/2021,GP226F,8,10,Atlantic_cod__morue_franche,4,0.85,Force ~ 2.1 kts
8/2/2021,GP226F,8,40,American_plaice__plie_americaine,171,9.58,Force ~ 2.1 kts
8/2/2021,GP226F,8,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.2,Force ~ 2.1 kts
8/2/2021,GP226F,8,1823,sea_potato__patate_de_mer,28,3.16,Force ~ 2.1 kts
8/2/2021,GP226F,8,2521,Hyas_coarctatus,17,1.37,Force ~ 2.1 kts
8/2/2021,GP233F,9,10,Atlantic_cod__morue_franche,2,0.32,Stable ~ 2.1 kts
8/2/2021,GP233F,9,40,American_plaice__plie_americaine,254,17.16,Stable ~ 2.1 kts
8/2/2021,GP233F,9,2521,Hyas_coarctatus,5,0.21,Stable ~ 2.1 kts
8/2/2021,GP220F,10,10,Atlantic_cod__morue_franche,1,0.32,Stable ~ 2.1 kts
8/2/2021,GP220F,10,40,American_plaice__plie_americaine,123,5.48,Stable ~ 2.1 kts
8/2/2021,GP220F,10,2521,Hyas_coarctatus,3,0.16,Stable ~ 2.1 kts
8/2/2021,GP234F,11,10,Atlantic_cod__morue_franche,29,5.16,Accroche et force ~ 2.1 kts
8/2/2021,GP234F,11,40,American_plaice__plie_americaine,25,1.03,Accroche et force ~ 2.1 kts
8/2/2021,GP234F,11,43,winter_flounder__plie_rouge,1,0.03,Accroche et force ~ 2.1 kts
8/2/2021,GP234F,11,1823,sea_potato__patate_de_mer,133,8.02,Accroche et force ~ 2.1 kts
8/3/2021,GP214A2,2,10,Atlantic_cod__morue_franche,10,1.22,Accroche et force ~ 2.1 kts
8/3/2021,GP214A2,2,40,American_plaice__plie_americaine,13,1.81,Accroche et force ~ 2.1 kts
8/3/2021,GP214A2,2,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.44,Accroche et force ~ 2.1 kts
8/3/2021,GP214A2,2,43,winter_flounder__plie_rouge,1,0.07,Accroche et force ~ 2.1 kts
8/3/2021,GP214A2,2,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,2,0.15,Accroche et force ~ 2.1 kts
8/3/2021,GP192F,3,10,Atlantic_cod__morue_franche,111,16.42,Accrochages ~ 2.1 kts
8/3/2021,GP192F,3,40,American_plaice__plie_americaine,20,1.46,Accrochages ~ 2.1 kts
8/3/2021,GP192F,3,42,Yellowtail_flounder__limande_a_queue_jaune,7,0.76,Accrochages ~ 2.1 kts
8/3/2021,GP192F,3,1823,sea_potato__patate_de_mer,5,0.61,Accrochages ~ 2.1 kts
8/3/2021,GP192F,3,2521,Hyas_coarctatus,7,0.6,Accrochages ~ 2.1 kts
8/3/2021,GP189F,4,10,Atlantic_cod__morue_franche,16,2.63,Stable ~ 2.1 kts
8/3/2021,GP189F,4,40,American_plaice__plie_americaine,18,1.39,Stable ~ 2.1 kts
8/3/2021,GP189F,4,42,Yellowtail_flounder__limande_a_queue_jaune,4,0.54,Stable ~ 2.1 kts
8/3/2021,GP189F,4,1823,sea_potato__patate_de_mer,3,0.28,Stable ~ 2.1 kts
8/3/2021,GP189F,4,2521,Hyas_coarctatus,3,0.38,Stable ~ 2.1 kts
8/3/2021,GP197A2,7,10,Atlantic_cod__morue_franche,9,1.52,Stable ~ 2.1 kts
8/3/2021,GP197A2,7,40,American_plaice__plie_americaine,129,6.76,Stable ~ 2.1 kts
8/3/2021,GP197A2,7,42,Yellowtail_flounder__limande_a_queue_jaune,7,0.92,Stable ~ 2.1 kts
8/3/2021,GP197A2,7,2521,Hyas_coarctatus,11,1.73,Stable ~ 2.1 kts
8/3/2021,GP202A1,9,10,Atlantic_cod__morue_franche,4,0.82,Accroche et force ~ 2.1 kts
8/3/2021,GP202A1,9,40,American_plaice__plie_americaine,110,5.13,Accroche et force ~ 2.1 kts
8/3/2021,GP202A1,9,2521,Hyas_coarctatus,4,0.57,Accroche et force ~ 2.1 kts
8/3/2021,GP206F,10,10,Atlantic_cod__morue_franche,1,0.17,Stable ~ 2.1 kts
8/3/2021,GP206F,10,40,American_plaice__plie_americaine,408,19.86,Stable ~ 2.1 kts
8/3/2021,GP206F,10,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.16,Stable ~ 2.1 kts
8/3/2021,GP206F,10,2521,Hyas_coarctatus,3,0.06,Stable ~ 2.1 kts
8/3/2021,GP198F,11,10,Atlantic_cod__morue_franche,2,0.35,Accroche et force ~ 2.1 kts
8/3/2021,GP198F,11,40,American_plaice__plie_americaine,241,17.17,Accroche et force ~ 2.1 kts
8/3/2021,GP198F,11,2521,Hyas_coarctatus,5,0.15,Accroche et force ~ 2.1 kts
8/3/2021,GP191F,12,10,Atlantic_cod__morue_franche,3,0.93,Accroche et force ~ 2.2 kts
8/3/2021,GP191F,12,40,American_plaice__plie_americaine,114,9.08,Accroche et force ~ 2.2 kts
8/3/2021,GP191F,12,2521,Hyas_coarctatus,3,0.16,Accroche et force ~ 2.2 kts
8/3/2021,GP179F,13,10,Atlantic_cod__morue_franche,3,0.42,Stable ~ 2.1 kts
8/3/2021,GP179F,13,40,American_plaice__plie_americaine,819,38.22,Stable ~ 2.1 kts
8/3/2021,GP179F,13,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.14,Stable ~ 2.1 kts
8/4/2021,GP176F,1,10,Atlantic_cod__morue_franche,2,0.44,Stable ~ 2.1 kts
8/4/2021,GP176F,1,40,American_plaice__plie_americaine,1073,46.21,Stable ~ 2.1 kts
8/4/2021,GP176F,1,42,Yellowtail_flounder__limande_a_queue_jaune,32,2.77,Stable ~ 2.1 kts
8/4/2021,GP176F,1,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/4/2021,GP158F,2,10,Atlantic_cod__morue_franche,1,0.22,Stable ~ 2.1 kts
8/4/2021,GP158F,2,40,American_plaice__plie_americaine,578,23.29,Stable ~ 2.1 kts
8/4/2021,GP158F,2,42,Yellowtail_flounder__limande_a_queue_jaune,98,7.98,Stable ~ 2.1 kts
8/4/2021,GP149F,3,10,Atlantic_cod__morue_franche,1,0.14,Stable ~ 2.1 kts
8/4/2021,GP149F,3,40,American_plaice__plie_americaine,648,24.89,Stable ~ 2.1 kts
8/4/2021,GP149F,3,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.06,Stable ~ 2.1 kts
8/4/2021,GP149F,3,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.1 kts
8/4/2021,GP127F,4,10,Atlantic_cod__morue_franche,1,0.28,Stable ~ 2.1 kts
8/4/2021,GP127F,4,40,American_plaice__plie_americaine,228,14.38,Stable ~ 2.1 kts
8/4/2021,GP127F,4,42,Yellowtail_flounder__limande_a_queue_jaune,28,1.3,Stable ~ 2.1 kts
8/4/2021,GP127F,4,2521,Hyas_coarctatus,4,0.09,Stable ~ 2.1 kts
8/4/2021,GP123F,5,40,American_plaice__plie_americaine,171,7.57,Stable ~ 2.2 kts
8/4/2021,GP123F,5,2521,Hyas_coarctatus,6,0.63,Stable ~ 2.2 kts
8/4/2021,GP147F,6,10,Atlantic_cod__morue_franche,3,0.64,Stable ~ 2.1 kts
8/4/2021,GP147F,6,40,American_plaice__plie_americaine,468,25.33,Stable ~ 2.1 kts
8/4/2021,GP147F,6,2521,Hyas_coarctatus,5,0.32,Stable ~ 2.1 kts
8/4/2021,GP159F,7,10,Atlantic_cod__morue_franche,1,0.3,Stable ~ 2.1 kts
8/4/2021,GP159F,7,40,American_plaice__plie_americaine,252,8.42,Stable ~ 2.1 kts
8/4/2021,GP159F,7,42,Yellowtail_flounder__limande_a_queue_jaune,32,2.12,Stable ~ 2.1 kts
8/4/2021,GP159F,7,2521,Hyas_coarctatus,4,0.08,Stable ~ 2.1 kts
8/4/2021,GP184F,8,10,Atlantic_cod__morue_franche,3,0.44,Accrochages ~ 2.1 kts
8/4/2021,GP184F,8,40,American_plaice__plie_americaine,201,8.87,Accrochages ~ 2.1 kts
8/4/2021,GP184F,8,42,Yellowtail_flounder__limande_a_queue_jaune,7,0.48,Accrochages ~ 2.1 kts
8/4/2021,GP184F,8,2521,Hyas_coarctatus,11,0.72,Accrochages ~ 2.1 kts
8/4/2021,GP174F,9,10,Atlantic_cod__morue_franche,34,5.43,Accroche et force ~ 2.2 kts
8/4/2021,GP174F,9,40,American_plaice__plie_americaine,12,0.7,Accroche et force ~ 2.2 kts
8/4/2021,GP174F,9,1823,sea_potato__patate_de_mer,1,0.27,Accroche et force ~ 2.2 kts
8/4/2021,GP170F,10,10,Atlantic_cod__morue_franche,3,0.48,Accroche et force ~ 2.2 kts
8/4/2021,GP170F,10,40,American_plaice__plie_americaine,30,1.52,Accroche et force ~ 2.2 kts
8/4/2021,GP170F,10,42,Yellowtail_flounder__limande_a_queue_jaune,17,1.53,Accroche et force ~ 2.2 kts
8/4/2021,GP170F,10,2521,Hyas_coarctatus,5,0.52,Accroche et force ~ 2.2 kts
8/4/2021,GP162F,11,10,Atlantic_cod__morue_franche,2,0.17,Stable ~ 2.1 kts
8/4/2021,GP162F,11,40,American_plaice__plie_americaine,93,4.01,Stable ~ 2.1 kts
8/4/2021,GP162F,11,42,Yellowtail_flounder__limande_a_queue_jaune,32,1.68,Stable ~ 2.1 kts
8/4/2021,GP162F,11,2521,Hyas_coarctatus,4,0.66,Stable ~ 2.1 kts
8/5/2021,GP154A2,2,10,Atlantic_cod__morue_franche,8,0.85,Accrochages ~ 2.1 kts
8/5/2021,GP154A2,2,40,American_plaice__plie_americaine,113,3.86,Accrochages ~ 2.1 kts
8/5/2021,GP154A2,2,42,Yellowtail_flounder__limande_a_queue_jaune,27,2.77,Accrochages ~ 2.1 kts
8/5/2021,GP154A2,2,1823,sea_potato__patate_de_mer,1,0.26,Accrochages ~ 2.1 kts
8/5/2021,GP154A2,2,2521,Hyas_coarctatus,3,0.33,Accrochages ~ 2.1 kts
8/5/2021,GP133F,3,10,Atlantic_cod__morue_franche,2,0.31,Stable ~ 2.1 kts
8/5/2021,GP133F,3,40,American_plaice__plie_americaine,134,3.93,Stable ~ 2.1 kts
8/5/2021,GP133F,3,42,Yellowtail_flounder__limande_a_queue_jaune,21,2.11,Stable ~ 2.1 kts
8/5/2021,GP133F,3,43,winter_flounder__plie_rouge,1,0.24,Stable ~ 2.1 kts
8/5/2021,GP133F,3,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.11,Stable ~ 2.1 kts
8/5/2021,GP141F,4,10,Atlantic_cod__morue_franche,1,0.09,Stable ~ 2.1 kts
8/5/2021,GP141F,4,40,American_plaice__plie_americaine,147,4.68,Stable ~ 2.1 kts
8/5/2021,GP141F,4,42,Yellowtail_flounder__limande_a_queue_jaune,14,1.52,Stable ~ 2.1 kts
8/5/2021,GP141F,4,2521,Hyas_coarctatus,6,0.38,Stable ~ 2.1 kts
8/5/2021,GP128A1,6,40,American_plaice__plie_americaine,57,2.64,Stable ~ 2.1 kts
8/5/2021,GP128A1,6,42,Yellowtail_flounder__limande_a_queue_jaune,82,4.86,Stable ~ 2.1 kts
8/6/2021,GP099F,1,40,American_plaice__plie_americaine,114,3.44,Stable ~ 2.1 kts
8/6/2021,GP099F,1,42,Yellowtail_flounder__limande_a_queue_jaune,72,4.91,Stable ~ 2.1 kts
8/6/2021,GP099F,1,2521,Hyas_coarctatus,3,0.47,Stable ~ 2.1 kts
8/6/2021,GP094F,2,10,Atlantic_cod__morue_franche,19,2.85,Accrochages ~ 2.1 kts
8/6/2021,GP094F,2,40,American_plaice__plie_americaine,15,0.75,Accrochages ~ 2.1 kts
8/6/2021,GP094F,2,42,Yellowtail_flounder__limande_a_queue_jaune,12,1.01,Accrochages ~ 2.1 kts
8/6/2021,GP094F,2,43,winter_flounder__plie_rouge,1,0.06,Accrochages ~ 2.1 kts
8/6/2021,GP077F,3,10,Atlantic_cod__morue_franche,6,0.52,Stable ~ 2.1 kts
8/6/2021,GP077F,3,40,American_plaice__plie_americaine,50,2.8,Stable ~ 2.1 kts
8/6/2021,GP077F,3,42,Yellowtail_flounder__limande_a_queue_jaune,52,3.08,Stable ~ 2.1 kts
8/6/2021,GP077F,3,43,winter_flounder__plie_rouge,1,0.11,Stable ~ 2.1 kts
8/6/2021,GP084F,4,40,American_plaice__plie_americaine,104,4.47,Stable ~ 2.1 kts
8/6/2021,GP084F,4,42,Yellowtail_flounder__limande_a_queue_jaune,42,3.06,Stable ~ 2.1 kts
8/6/2021,GP084F,4,2521,Hyas_coarctatus,5,0.98,Stable ~ 2.1 kts
8/6/2021,GP113A2,7,10,Atlantic_cod__morue_franche,14,2.38,Accroche et force ~ 2.2 kts
8/6/2021,GP113A2,7,40,American_plaice__plie_americaine,16,0.9,Accroche et force ~ 2.2 kts
8/6/2021,GP113A2,7,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.32,Accroche et force ~ 2.2 kts
8/6/2021,GP113A2,7,2521,Hyas_coarctatus,2,0.13,Accroche et force ~ 2.2 kts
8/6/2021,GP125F,11,10,Atlantic_cod__morue_franche,1,0.29,Stable ~ 2.1 kts
8/6/2021,GP125F,11,40,American_plaice__plie_americaine,206,9.86,Stable ~ 2.1 kts
8/6/2021,GP125F,11,42,Yellowtail_flounder__limande_a_queue_jaune,28,2.08,Stable ~ 2.1 kts
8/6/2021,GP125F,11,2521,Hyas_coarctatus,15,0.92,Stable ~ 2.1 kts
8/6/2021,GP150F,12,10,Atlantic_cod__morue_franche,3,0.6,Force ~ 2.2 kts
8/6/2021,GP150F,12,40,American_plaice__plie_americaine,131,6.55,Force ~ 2.2 kts
8/6/2021,GP150F,12,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.07,Force ~ 2.2 kts
8/6/2021,GP150F,12,2521,Hyas_coarctatus,5,0.18,Force ~ 2.2 kts
8/7/2021,GP124F,1,10,Atlantic_cod__morue_franche,13,3.46,Stable ~ 2.2 kts
8/7/2021,GP124F,1,40,American_plaice__plie_americaine,423,31.36,Stable ~ 2.2 kts
8/7/2021,GP105A2,4,10,Atlantic_cod__morue_franche,1,0.19,Stable ~ 2.2 kts
8/7/2021,GP105A2,4,40,American_plaice__plie_americaine,253,16.02,Stable ~ 2.2 kts
8/7/2021,GP105A2,4,42,Yellowtail_flounder__limande_a_queue_jaune,15,0.86,Stable ~ 2.2 kts
8/7/2021,GP105A2,4,2521,Hyas_coarctatus,2,0.04,Stable ~ 2.2 kts
8/7/2021,GP080A1,6,10,Atlantic_cod__morue_franche,5,0.82,Accroche et force ~ 2.1 kts
8/7/2021,GP080A1,6,40,American_plaice__plie_americaine,12,0.75,Accroche et force ~ 2.1 kts
8/7/2021,GP080A1,6,42,Yellowtail_flounder__limande_a_queue_jaune,5,1.12,Accroche et force ~ 2.1 kts
8/7/2021,GP080A1,6,2521,Hyas_coarctatus,4,0.35,Accroche et force ~ 2.1 kts
8/7/2021,GP088A2,9,10,Atlantic_cod__morue_franche,8,1.93,Accroche et force ~ 2.2 kts
8/7/2021,GP088A2,9,40,American_plaice__plie_americaine,2,0.16,Accroche et force ~ 2.2 kts
8/7/2021,GP088A2,9,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.15,Accroche et force ~ 2.2 kts
8/7/2021,GP088A2,9,1823,sea_potato__patate_de_mer,1,0.08,Accroche et force ~ 2.2 kts
8/7/2021,GP088A2,9,2521,Hyas_coarctatus,1,0.02,Accroche et force ~ 2.2 kts
8/7/2021,GP068F,10,10,Atlantic_cod__morue_franche,1,0.26,Stable ~ 2.1 kts
8/7/2021,GP068F,10,40,American_plaice__plie_americaine,111,3.84,Stable ~ 2.1 kts
8/7/2021,GP068F,10,2521,Hyas_coarctatus,2,0.01,Stable ~ 2.1 kts
8/7/2021,GP076F,11,40,American_plaice__plie_americaine,147,11.16,Stable ~ 2.1 kts
8/7/2021,GP076F,11,2521,Hyas_coarctatus,1,0.14,Stable ~ 2.1 kts
8/7/2021,GP061F,12,10,Atlantic_cod__morue_franche,1,0.14,Stable ~ 2.1 kts
8/7/2021,GP061F,12,40,American_plaice__plie_americaine,134,7.52,Stable ~ 2.1 kts
8/7/2021,GP061F,12,2521,Hyas_coarctatus,3,0.05,Stable ~ 2.1 kts
8/8/2021,GP049F,1,10,Atlantic_cod__morue_franche,6,1.18,Accroche et force ~ 2.1 kts
8/8/2021,GP049F,1,40,American_plaice__plie_americaine,18,0.65,Accroche et force ~ 2.1 kts
8/8/2021,GP049F,1,42,Yellowtail_flounder__limande_a_queue_jaune,22,0.96,Accroche et force ~ 2.1 kts
8/8/2021,GP049F,1,1823,sea_potato__patate_de_mer,4,0.44,Accroche et force ~ 2.1 kts
8/8/2021,GP049F,1,2521,Hyas_coarctatus,1,0.02,Accroche et force ~ 2.1 kts
8/8/2021,GP036F,2,10,Atlantic_cod__morue_franche,1,0.01,Stable ~ 2.1 kts
8/8/2021,GP036F,2,40,American_plaice__plie_americaine,25,1.27,Stable ~ 2.1 kts
8/8/2021,GP036F,2,42,Yellowtail_flounder__limande_a_queue_jaune,62,2.89,Stable ~ 2.1 kts
8/8/2021,GP036F,2,43,winter_flounder__plie_rouge,1,0.15,Stable ~ 2.1 kts
8/8/2021,GP036F,2,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/8/2021,GP026F,3,40,American_plaice__plie_americaine,33,0.66,Stable ~ 2.1 kts
8/8/2021,GP026F,3,42,Yellowtail_flounder__limande_a_queue_jaune,48,2.37,Stable ~ 2.1 kts
8/8/2021,GP026F,3,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.07,Stable ~ 2.1 kts
8/8/2021,GP024F,4,10,Atlantic_cod__morue_franche,1,0.03,Stable ~ 2.1 kts
8/8/2021,GP024F,4,40,American_plaice__plie_americaine,27,0.88,Stable ~ 2.1 kts
8/8/2021,GP024F,4,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.12,Stable ~ 2.1 kts
8/8/2021,GP024F,4,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.13,Stable ~ 2.1 kts
8/8/2021,GP016F,5,40,American_plaice__plie_americaine,63,1.88,Stable ~ 2.1 kts
8/8/2021,GP016F,5,42,Yellowtail_flounder__limande_a_queue_jaune,157,5.04,Stable ~ 2.1 kts
8/8/2021,GP016F,5,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.04,Stable ~ 2.1 kts
8/8/2021,GP016F,5,2521,Hyas_coarctatus,1,0.19,Stable ~ 2.1 kts
8/8/2021,GP019F,6,40,American_plaice__plie_americaine,39,3.05,Force a cause de vase ~ 2.1 kts
8/8/2021,GP023F,7,40,American_plaice__plie_americaine,33,1.62,Force a cause de vase ~ 2.1 kts
8/8/2021,GP025F,8,40,American_plaice__plie_americaine,6,0.29,Stable ~ 2.1 kts
8/8/2021,GP025F,8,2521,Hyas_coarctatus,2,0.02,Stable ~ 2.1 kts
8/8/2021,GP044F,9,10,Atlantic_cod__morue_franche,1,0.13,Stable ~ 2.1 kts
8/8/2021,GP044F,9,40,American_plaice__plie_americaine,3,0.37,Stable ~ 2.1 kts
8/8/2021,GP044F,9,42,Yellowtail_flounder__limande_a_queue_jaune,5,0.18,Stable ~ 2.1 kts
8/8/2021,GP044F,9,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.05,Stable ~ 2.1 kts
8/8/2021,GP044F,9,2521,Hyas_coarctatus,3,0.01,Stable ~ 2.1 kts
8/8/2021,GP046F,10,40,American_plaice__plie_americaine,33,0.61,Stable ~ 2.1 kts
8/8/2021,GP046F,10,42,Yellowtail_flounder__limande_a_queue_jaune,69,3.25,Stable ~ 2.1 kts
8/8/2021,GP046F,10,2521,Hyas_coarctatus,8,0.26,Stable ~ 2.1 kts
8/8/2021,GP067F,11,40,American_plaice__plie_americaine,72,5.81,Stable ~ 2.1 kts
8/8/2021,GP067F,11,2521,Hyas_coarctatus,1,0.05,Stable ~ 2.1 kts
8/9/2021,GP048F,1,40,American_plaice__plie_americaine,97,5.05,Stable ~ 2.1 kts
8/9/2021,GP048F,1,2521,Hyas_coarctatus,2,0.05,Stable ~ 2.1 kts
8/9/2021,GP066F,2,40,American_plaice__plie_americaine,176,11.71,Stable ~ 2.1 kts
8/9/2021,GP050A1,4,40,American_plaice__plie_americaine,30,1.9,Force a cause de vase ~ 2.1 kts
8/9/2021,GP050A1,4,1823,sea_potato__patate_de_mer,1,0.22,Force a cause de vase ~ 2.1 kts
8/9/2021,GP050A1,4,2521,Hyas_coarctatus,8,0.44,Force a cause de vase ~ 2.1 kts
8/9/2021,GP047F,5,10,Atlantic_cod__morue_franche,1,0.11,Stable ~ 2.1 kts
8/9/2021,GP047F,5,40,American_plaice__plie_americaine,112,5.32,Stable ~ 2.1 kts
8/9/2021,GP047F,5,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.04,Stable ~ 2.1 kts
8/9/2021,GP047F,5,2521,Hyas_coarctatus,37,6.68,Stable ~ 2.1 kts
8/9/2021,GP032F,6,10,Atlantic_cod__morue_franche,1,0.9,Force a cause de vase ~ 2.1 kts
8/9/2021,GP032F,6,40,American_plaice__plie_americaine,58,2.76,Force a cause de vase ~ 2.1 kts
8/9/2021,GP032F,6,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.06,Force a cause de vase ~ 2.1 kts
8/9/2021,GP028F,7,40,American_plaice__plie_americaine,61,4.62,Force a cause de vase ~ 2.1 kts
8/9/2021,GP018F,8,40,American_plaice__plie_americaine,88,4.4,Stable ~ 2.1 kts
8/9/2021,GP022A1,10,40,American_plaice__plie_americaine,21,1.09,Accroche et force ~ 2.2 kts
8/9/2021,GP022A1,10,42,Yellowtail_flounder__limande_a_queue_jaune,4,0.32,Accroche et force ~ 2.2 kts
8/9/2021,GP022A1,10,2521,Hyas_coarctatus,1,0.02,Accroche et force ~ 2.2 kts
8/9/2021,GP031F,11,10,Atlantic_cod__morue_franche,5,0.58,Accroche et force ~ 2.2 kts
8/9/2021,GP031F,11,40,American_plaice__plie_americaine,18,1.26,Accroche et force ~ 2.2 kts
8/9/2021,GP031F,11,42,Yellowtail_flounder__limande_a_queue_jaune,126,8.46,Accroche et force ~ 2.2 kts
8/9/2021,GP031F,11,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,5,1.43,Accroche et force ~ 2.2 kts
8/10/2021,GP030F,1,40,American_plaice__plie_americaine,248,16.32,Force a cause de vase ~ 2.1 kts
8/10/2021,GP040F,2,40,American_plaice__plie_americaine,193,13.72,Force a cause de vase ~ 2.2 kts
8/10/2021,GP042F,3,10,Atlantic_cod__morue_franche,1,0.01,Force a cause de vase ~ 2.1 kts
8/10/2021,GP042F,3,40,American_plaice__plie_americaine,138,10.28,Force a cause de vase ~ 2.1 kts
8/10/2021,GP041F,4,40,American_plaice__plie_americaine,168,15.71,Stable ~ 2.1 kts
8/10/2021,GP041F,4,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.36,Stable ~ 2.1 kts
8/10/2021,GP041F,4,2521,Hyas_coarctatus,38,0.45,Stable ~ 2.1 kts
8/10/2021,GP052F,5,10,Atlantic_cod__morue_franche,1,0.31,Force a cause de vase ~ 2.1 kts
8/10/2021,GP052F,5,40,American_plaice__plie_americaine,356,20.53,Force a cause de vase ~ 2.1 kts
8/10/2021,GP052F,5,2521,Hyas_coarctatus,1,0.03,Force a cause de vase ~ 2.1 kts
8/10/2021,GP051F,6,10,Atlantic_cod__morue_franche,1,0.27,Force a cause de vase ~ 2.2 kts
8/10/2021,GP051F,6,40,American_plaice__plie_americaine,258,26.14,Force a cause de vase ~ 2.2 kts
8/10/2021,GP051F,6,2521,Hyas_coarctatus,2,0.02,Force a cause de vase ~ 2.2 kts
8/10/2021,GP069F,7,10,Atlantic_cod__morue_franche,87,20.38,Stable ~ 2.1 kts
8/10/2021,GP069F,7,40,American_plaice__plie_americaine,64,6.4,Stable ~ 2.1 kts
8/10/2021,GP069F,7,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.03,Stable ~ 2.1 kts
8/10/2021,GP069F,7,2521,Hyas_coarctatus,3,0.04,Stable ~ 2.1 kts
8/10/2021,GP062F,8,10,Atlantic_cod__morue_franche,11,2.48,Force a cause de vase ~ 2.1 kts
8/10/2021,GP062F,8,40,American_plaice__plie_americaine,59,5.42,Force a cause de vase ~ 2.1 kts
8/10/2021,GP045F,9,10,Atlantic_cod__morue_franche,2,0.44,Force a cause de vase ~ 2.1 kts
8/10/2021,GP045F,9,40,American_plaice__plie_americaine,116,9.55,Force a cause de vase ~ 2.1 kts
8/11/2021,GP053F,1,10,Atlantic_cod__morue_franche,28,6.16,Force a cause de vase ~ 2.2 kts
8/11/2021,GP053F,1,40,American_plaice__plie_americaine,156,14.74,Force a cause de vase ~ 2.2 kts
8/11/2021,GP053F,1,1823,sea_potato__patate_de_mer,2,0.19,Force a cause de vase ~ 2.2 kts
8/11/2021,GP053F,1,2521,Hyas_coarctatus,1,0.01,Force a cause de vase ~ 2.2 kts
