"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes"
"Observers","Gadus morhua","Atlantic Cod","Morue franche",936,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",937,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",938,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",939,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",940,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",941,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",942,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",943,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",944,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",945,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",946,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",947,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",948,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",949,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",950,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",951,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",952,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",953,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",954,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",955,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",956,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",957,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",958,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",959,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",960,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",961,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",962,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",963,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",964,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",965,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",966,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",967,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",968,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",969,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",970,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",971,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",972,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",973,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",974,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",975,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",976,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",977,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",978,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",979,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",980,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",981,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",982,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",983,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",984,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",985,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",986,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",987,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",988,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",989,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",990,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",991,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",992,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",993,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",994,7,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",995,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",996,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",997,6,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",998,4,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",998,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",999,5,2
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2014,8,4
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2014,10,38
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2015,6,28
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2015,7,62
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2015,8,86
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2015,9,14
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2016,5,14
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2016,6,65
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2016,7,60
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2016,8,124
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2017,5,19
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2017,6,4
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2017,7,57
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2017,8,69
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2017,9,13
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2018,5,1
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2018,7,39
"Observers","Gadus morhua","Atlantic Cod","Morue franche",2018,9,7
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1970,9,1975
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1971,9,1782
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1972,9,1760
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1973,8,11
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1973,9,1757
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1974,9,1135
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1975,9,1245
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1976,9,1292
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1977,9,1567
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1978,9,1358
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1978,10,139
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1979,9,1869
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1979,10,47
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1980,9,2086
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1981,9,2309
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1982,9,1807
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1983,9,2207
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1984,8,415
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1984,9,2336
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1985,9,5431
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1986,9,3166
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1987,8,2
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1987,9,3107
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1988,9,3142
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1989,9,3694
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1990,9,2900
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1991,9,3277
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1992,8,22
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1992,9,2571
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1993,9,2968
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1994,9,3017
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1995,9,3432
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1996,9,3532
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1997,9,3615
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1998,9,2968
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",1999,9,2604
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2000,9,2115
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2001,9,1754
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2002,9,1829
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2003,9,697
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2004,9,1791
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2005,9,1518
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2006,9,1630
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2007,9,1498
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2008,8,147
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2008,9,1424
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2009,9,977
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2010,9,1169
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2011,9,820
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2011,10,57
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2012,9,1153
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2013,9,1210
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2014,9,1338
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2015,9,1425
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2016,9,943
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2017,9,364
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2018,9,700
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2018,10,19
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2019,9,503
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2019,10,2
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2020,9,600
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2020,10,139
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2021,8,162
"RV-4T","Gadus morhua","Atlantic Cod","Morue franche",2021,9,1465
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2005,8,1149
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2006,8,1038
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2007,8,922
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2008,8,986
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2009,8,1731
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2010,8,710
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2011,8,1155
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2012,8,968
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2013,8,284
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2014,8,1336
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2015,8,1223
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2016,8,675
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2017,8,493
"SENT-4T","Gadus morhua","Atlantic Cod","Morue franche",2018,8,477
