Sampling year,Station code,Station name,Date in,Date out,Weeks,Station Description,Collector Latitude,Collector Longitude,Collector ID,Surface Type,Surface ID,Probe Type,Probe Sample Date/Time,Probe Depth,Temperture C,Sal ppt,O2 percent,O2 mg-l,SpCond - mS,Spc - mS,pH,Turbidity,Weather Notes,Samplers,Other species,B. violaceus % cover,B. violaceus Color Notes,C. intestinalis % cover,S. clava % cover,B. schlosseri % cover,B. schlosseri Color Notes,C. mutica % cover,M. membranacea % cover,C. fragile fragile % cover
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.74764,-64.70766,813,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,30,"Black and grey, yellow and black",0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.748,-64.70807,814,Petri dish,Petri dish 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,10,"Black and clear, Black and brown",0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.748,-64.70807,814,Petri dish,Petri dish 2,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,5,,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.748,-64.70807,814,Petri dish,Petri dish 3,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Nudibranchs (Nudibranchia), Sea grapes (Molgula sp)",0,,0,0,5,,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.748,-64.70807,814,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Common Atlantic slipper (Crepidula fornicata), Eastern Oyster (Crassostrea virginica), Eastern white slippersn (Crepidula plana), Sea grapes (Molgula sp)",0,,0,0,5,Black and clear,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.74816,-64.70795,815,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.74775,-64.70828,812,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.74816,-64.70795,811,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,5,"Shippagan, NB",2018-06-08,2018-09-18,14.57,Marina.  Floating docks (PVC and Styrofoam) and Surrounding structure of rock and wood. ,47.74783,-64.70753,810,Plate,Plate 1,YSI Pro+,2018-09-18 12:45,1.0,19.0,23.41,,,43953.0,38927.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,15,Black and clear,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5223,-64.90794,805,Petri dish,Petri dish 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5223,-64.90794,805,Petri dish,Petri dish 2,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Barnacle (Cirripedia),0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5223,-64.90794,805,Petri dish,Petri dish 3,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Barnacle (Cirripedia),0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5223,-64.90794,805,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5224,-64.90863,807,Petri dish,Petri dish 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5224,-64.90863,807,Petri dish,Petri dish 2,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Barnacle (Cirripedia),0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5224,-64.90863,807,Petri dish,Petri dish 3,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.5224,-64.90863,807,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.52285,-64.90784,808,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.52283,-64.90902,806,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.52255,-64.90863,809,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",0,,0,0,0,,0,0,0
2018,6,"Tracadie, NB",2018-06-08,2018-09-18,14.57,Marina and Commercial wharf.  Marina with floating docks and Wood Structure around slip.  Commercial wharf with permanent wood structure,47.52209,-64.90791,804,Plate,Plate 1,YSI Pro+,2018-09-18 15:45,1.0,19.6,22.14,,,35096.0,31449.0,,,wind and rain,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02826,-65.47341,979,Plate,Plate 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02854,-65.47307,977,Petri dish,Petri dish 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02854,-65.47307,977,Petri dish,Petri dish 2,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02854,-65.47307,977,Petri dish,Petri dish 3,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02841,-65.47325,803,Plate,Plate 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02803,-65.47376,802,Plate,Plate 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02871,-65.47286,978,Plate,Plate 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,8,"Miramichi, NB",2018-06-08,2018-10-03,16.71,Miramichi has multiple monitoring locations (both Chatham and Douglastown Marinas in some years) so GPS coordinate was chosen from mid way between these two to represent this station.,47.02775,-65.47411,801,Plate,Plate 1,YSI Pro+,2018-10-03 13:20,1.0,13.9,12.5,89.1,8.52,20823.0,16420.0,,,Rain and wind,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Hydroid-like animals (Hydrozoa )",0,,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79617,-64.05778,919,Petri dish,Petri dish 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",45,"orange, rust and violet colonies.",0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79617,-64.05778,919,Petri dish,Petri dish 2,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",10,burgundy colonies.,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79617,-64.05778,919,Petri dish,Petri dish 3,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",10,burgundy and orange colonies.,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79617,-64.05778,919,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp), Jingle shell (Anomiidae)",30,"orange, rust and burgundy colonies.",0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79362,-64.06055,920,Petri dish,Petri dish 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Barnacle (Cirripedia),15,orange and rust colonies,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79362,-64.06055,920,Petri dish,Petri dish 2,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",2,rust and burgundy colonies.,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79362,-64.06055,920,Petri dish,Petri dish 3,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",5,rust and burgundy colonies.,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79362,-64.06055,920,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,25,purple and cream colonies.,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79633,-64.058,907,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta), Fan ectoproct (Bugula spp)",25,"cream, orange and rust colonies.",0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79592,-64.05824,910,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Fan ectoproct (Bugula spp)",20,Burgundy and violet,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79393,-64.06153,909,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",75,orange and burgundy colonies.,0,0,0,,0,0,0
2018,27,"Alberton, PE",2018-06-11,2018-10-02,16.14,,46.79378,-64.06108,908,Plate,Plate 1,YSI Pro+,2018-10-02 12:43,1.0,12.9,30.07,98.3,8.61,46341.0,35549.0,,,overcast,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp), Jingle shell (Anomiidae), Sea grapes (Molgula sp)",3,orange and burgundy colonies.,0,0,2,brown and black colonies.,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61923,-64.37173,901,Petri dish,Petri dish 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61923,-64.37173,901,Petri dish,Petri dish 2,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61923,-64.37173,901,Petri dish,Petri dish 3,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61923,-64.37173,901,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61954,-64.37173,902,Petri dish,Petri dish 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61954,-64.37173,902,Petri dish,Petri dish 2,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61954,-64.37173,902,Petri dish,Petri dish 3,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61954,-64.37173,902,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Red algae (Rhodophyta), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61809,-64.37283,906,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Sponge (Porifera),0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61966,-64.37172,903,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Red algae (Rhodophyta), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61902,-64.37173,905,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Red algae (Rhodophyta), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,29,"West Point, PE",2018-06-11,2018-10-02,16.14,,46.61944,-64.37177,904,Plate,Plate 1,YSI Pro+,2018-10-02 11:34,1.0,14.1,29.55,95.1,8.15,45607.0,36137.0,,,mix of sun and cloud,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Red algae (Rhodophyta), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.6172,-63.91666,917,Petri dish,Petri dish 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,0,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.6172,-63.91666,917,Petri dish,Petri dish 2,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,0,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.6172,-63.91666,917,Petri dish,Petri dish 3,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,0,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.6172,-63.91666,917,Plate,Plate 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,5,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.61723,-63.91657,929,Plate,Plate 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,5,10,black and brown colonies.,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.61726,-63.91666,930,Plate,Plate 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Bryozoans (Ectoprocta)",0,,0,5,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.61709,-63.9166,927,Plate,Plate 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,5,0,,0,0,0
2018,31,"Bideford, PE",2018-06-11,2018-10-02,16.14,,46.61695,-63.91653,928,Plate,Plate 1,YSI Pro+,2018-10-02 17:30,1.0,15.0,28.06,113.3,9.63,43517.0,35169.0,,,windy and cloudy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Bryozoans (Ectoprocta),0,,0,0,0,,0,0,0
