Sample.ID,River,Year,Month,Day,Angler.ID,Rod.days,Pools.visited,Is.dummy.date,Specimen.ID,Species,Life.stage,Code,Adipose.condition,Tag.number
42711,Margaree River (SFA18),2021,9,15,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41915,Margaree River (SFA18),2023,7,3,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41362,Margaree River (SFA18),2019,6,27,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42663,Margaree River (SFA18),2021,9,18,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41562,Margaree River (SFA18),2019,6,25,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41969,Margaree River (SFA18),2023,6,29,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42257,Margaree River (SFA18),2023,9,21,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42256,Margaree River (SFA18),2023,9,22,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42269,Margaree River (SFA18),2023,9,29,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54707,Margaree River (SFA18),2024,6,30,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41375,Margaree River (SFA18),2019,6,28,vVGVJ,1,,No,2739458,Atlantic salmon,salmon,R,Present,
41824,Margaree River (SFA18),2019,9,19,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42454,Margaree River (SFA18),2023,9,17,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54724,Margaree River (SFA18),2024,9,30,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54721,Margaree River (SFA18),2024,9,27,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42704,Margaree River (SFA18),2021,11,20,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54717,Margaree River (SFA18),2024,9,22,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42255,Margaree River (SFA18),2023,9,23,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42225,Margaree River (SFA18),2023,10,5,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41977,Margaree River (SFA18),2023,6,27,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41926,Margaree River (SFA18),2023,6,30,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54706,Margaree River (SFA18),2024,6,29,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42220,Margaree River (SFA18),2023,10,2,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41981,Margaree River (SFA18),2023,6,26,vVGVJ,1,Boar's Back,No,2740890,Atlantic salmon,salmon,R,,
41912,Margaree River (SFA18),2023,7,4,vVGVJ,1,Boar's Back,No,2742144,Atlantic salmon,grilse,R,Absent (hatchery),
42713,Margaree River (SFA18),2021,9,14,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41829,Margaree River (SFA18),2019,9,18,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42260,Margaree River (SFA18),2023,9,25,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42249,Margaree River (SFA18),2023,9,24,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42352,Margaree River (SFA18),2023,9,20,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42276,Margaree River (SFA18),2023,9,27,vVGVJ,1,Eagle's Nest,No,2740841,Atlantic salmon,salmon,R,,
42720,Margaree River (SFA18),2021,12,20,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41952,Margaree River (SFA18),2023,6,24,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41357,Margaree River (SFA18),2019,7,1,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42658,Margaree River (SFA18),2021,9,19,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54711,Margaree River (SFA18),2024,7,4,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42666,Margaree River (SFA18),2021,9,21,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42354,Margaree River (SFA18),2023,9,19,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41798,Margaree River (SFA18),2019,9,20,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41964,Margaree River (SFA18),2023,6,25,vVGVJ,1,Mad Brook,No,2741440,Atlantic salmon,salmon,RL,,
42683,Margaree River (SFA18),2021,9,22,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54726,Margaree River (SFA18),2024,10,2,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54722,Margaree River (SFA18),2024,9,28,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41919,Margaree River (SFA18),2023,7,2,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54720,Margaree River (SFA18),2024,9,26,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42685,Margaree River (SFA18),2021,9,16,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54725,Margaree River (SFA18),2024,10,1,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41802,Margaree River (SFA18),2019,9,16,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
41834,Margaree River (SFA18),2019,9,17,vVGVJ,1,,No,2741343,Atlantic salmon,salmon,RL,,
41921,Margaree River (SFA18),2023,7,1,vVGVJ,1,Long Pool,No,2740840,Atlantic salmon,salmon,R,,
54727,Margaree River (SFA18),2024,10,3,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42207,Margaree River (SFA18),2023,10,1,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54719,Margaree River (SFA18),2024,9,25,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
54723,Margaree River (SFA18),2024,9,29,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
42654,Margaree River (SFA18),2021,9,20,vVGVJ,1,,No,NA,NA,NA,NA,NA,NA
48496,Margaree River (SFA18),1989,6,6,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48751,Margaree River (SFA18),1989,8,21,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48408,Margaree River (SFA18),1989,8,9,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48861,Margaree River (SFA18),1989,1,19,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48418,Margaree River (SFA18),1989,8,7,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48565,Margaree River (SFA18),1989,6,28,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48423,Margaree River (SFA18),1989,8,1,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48659,Margaree River (SFA18),1989,9,20,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48753,Margaree River (SFA18),1989,8,22,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48789,Margaree River (SFA18),1989,8,13,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48389,Margaree River (SFA18),1989,8,5,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
48840,Margaree River (SFA18),1989,9,19,UOzUA,1,,No,NA,NA,NA,NA,NA,NA
43150,Margaree River (SFA18),2013,7,15,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43886,Margaree River (SFA18),2011,6,23,pWA4M,1,Fork,No,NA,NA,NA,NA,NA,NA
43884,Margaree River (SFA18),2011,6,13,pWA4M,1,Gillis Island,No,NA,NA,NA,NA,NA,NA
39145,Margaree River (SFA18),2004,8,21,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
54454,Margaree River (SFA18),1998,10,1,pWA4M,1,BMCD,No,2736277,Atlantic salmon,salmon,R,Present,
39016,Margaree River (SFA18),2004,10,2,pWA4M,1,Long,No,2741781,Atlantic salmon,grilse,R,Present,
43888,Margaree River (SFA18),2011,6,28,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43233,Margaree River (SFA18),2013,8,20,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
37447,Margaree River (SFA18),2009,8,13,pWA4M,1,SNAG,No,NA,NA,NA,NA,NA,NA
37031,Margaree River (SFA18),2002,6,20,pWA4M,1,SNAG,No,2741741,Atlantic salmon,grilse,R,Present,
37647,Margaree River (SFA18),2010,7,16,pWA4M,1,Snag Pool,No,2739094,Atlantic salmon,salmon,R,Present,
50884,Margaree River (SFA18),2000,10,22,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
34985,Margaree River (SFA18),2009,7,22,pWA4M,1,Forks,No,2739046,Atlantic salmon,salmon,R,Present,
43889,Margaree River (SFA18),2011,6,30,pWA4M,1,Gillis Island,No,NA,NA,NA,NA,NA,NA
43838,Margaree River (SFA18),2011,7,8,pWA4M,1,Gillis Island,No,2739179,Atlantic salmon,salmon,R,Present,
37648,Margaree River (SFA18),2010,7,15,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
38124,Margaree River (SFA18),2010,6,16,pWA4M,1,Forks Pool,No,NA,NA,NA,NA,NA,NA
37321,Margaree River (SFA18),2010,7,5,pWA4M,1,Snag Pool,No,2742575,Atlantic salmon,adult,RL,,
43885,Margaree River (SFA18),2011,6,21,pWA4M,1,Lower Tompkins,No,NA,NA,NA,NA,NA,NA
38131,Margaree River (SFA18),2009,7,12,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43108,Margaree River (SFA18),2013,7,17,pWA4M,1,?,No,NA,NA,NA,NA,NA,NA
34985,Margaree River (SFA18),2009,7,22,pWA4M,0,Forks,No,2741861,Atlantic salmon,grilse,R,Present,
37031,Margaree River (SFA18),2002,6,20,pWA4M,0,SNAG,No,2741740,Atlantic salmon,grilse,R,Present,
40236,Margaree River (SFA18),2006,10,3,pWA4M,1,Forks,No,2738966,Atlantic salmon,salmon,R,Present,
35460,Margaree River (SFA18),2011,7,13,pWA4M,1,Lower Tompkins,No,NA,NA,NA,NA,NA,NA
53673,Margaree River (SFA18),1998,10,9,pWA4M,1,BMCD,No,2736278,Atlantic salmon,salmon,R,Present,
37637,Margaree River (SFA18),2010,7,17,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
50151,Margaree River (SFA18),2002,8,16,pWA4M,1,SNAG,No,2741739,Atlantic salmon,grilse,R,Present,
54527,Margaree River (SFA18),1998,8,24,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
34476,Margaree River (SFA18),2011,8,15,pWA4M,1,"Lower Tompkins, Snag",No,2739189,Atlantic salmon,salmon,R,Present,
43224,Margaree River (SFA18),2013,9,15,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
37519,Margaree River (SFA18),2010,8,7,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
53797,Margaree River (SFA18),2000,9,16,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
35655,Margaree River (SFA18),2011,6,20,pWA4M,1,Lower Tompkins,No,2741192,Atlantic salmon,salmon,RL,,
44006,Margaree River (SFA18),2012,9,14,pWA4M,1,Fork,No,NA,NA,NA,NA,NA,NA
51245,Margaree River (SFA18),2003,10,19,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43962,Margaree River (SFA18),2011,7,24,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
36851,Margaree River (SFA18),2005,4,20,pWA4M,1,Snag,No,2741047,Atlantic salmon,salmon,RL,,
53117,Margaree River (SFA18),1996,10,13,pWA4M,1,BMCD,No,2737995,Atlantic salmon,grilse,R,,
37273,Margaree River (SFA18),2010,7,6,pWA4M,1,Forks Pool,No,NA,NA,NA,NA,NA,NA
40596,Margaree River (SFA18),2006,10,8,pWA4M,1,Snag,No,2741828,Atlantic salmon,grilse,R,Present,
38125,Margaree River (SFA18),2009,7,7,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43146,Margaree River (SFA18),2013,6,30,pWA4M,1,Forks,No,2740730,Atlantic salmon,salmon,R,,
44125,Margaree River (SFA18),2012,6,9,pWA4M,1,Tompkins,No,NA,NA,NA,NA,NA,NA
47117,Margaree River (SFA18),1996,9,21,pWA4M,1,BMCD,No,2737994,Atlantic salmon,grilse,R,,
43757,Margaree River (SFA18),2011,8,6,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43710,Margaree River (SFA18),2011,6,20,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
38173,Margaree River (SFA18),2010,6,29,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
52371,Margaree River (SFA18),1997,7,19,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43750,Margaree River (SFA18),2011,8,18,pWA4M,1,Lower Tompkins,No,2739190,Atlantic salmon,salmon,R,Present,
50521,Margaree River (SFA18),2002,9,15,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
38489,Margaree River (SFA18),2005,10,1,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43707,Margaree River (SFA18),2011,8,20,pWA4M,1,Lower Tompkins,No,NA,NA,NA,NA,NA,NA
52745,Margaree River (SFA18),1997,10,18,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
39087,Margaree River (SFA18),2004,10,9,pWA4M,1,Snag,No,2741018,Atlantic salmon,salmon,RL,,
37181,Margaree River (SFA18),2002,9,13,pWA4M,1,SNAG,No,2738611,Atlantic salmon,salmon,R,Present,
50642,Margaree River (SFA18),2001,6,30,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43148,Margaree River (SFA18),2013,7,1,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43713,Margaree River (SFA18),2011,5,20,pWA4M,1,Lower Tompkins,No,2739194,Atlantic salmon,salmon,R,Present,
43840,Margaree River (SFA18),2011,7,7,pWA4M,1,Lower Tompkins,No,NA,NA,NA,NA,NA,NA
38052,Margaree River (SFA18),2009,10,9,pWA4M,1,SNAG,No,NA,NA,NA,NA,NA,NA
38295,Margaree River (SFA18),2009,9,30,pWA4M,1,Forks,No,2741145,Atlantic salmon,salmon,RL,,
43099,Margaree River (SFA18),2013,7,26,pWA4M,1,?,No,2742620,Atlantic salmon,adult,RL,,
54558,Margaree River (SFA18),1998,9,14,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
51034,Margaree River (SFA18),2001,2,20,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43866,Margaree River (SFA18),2011,7,2,pWA4M,1,Gillis Island,No,2739178,Atlantic salmon,salmon,R,Present,
50878,Margaree River (SFA18),2000,10,21,pWA4M,1,SNAG,No,2742479,Atlantic salmon,adult,RL,,
54524,Margaree River (SFA18),1998,8,22,pWA4M,1,BMCD,No,2737753,Atlantic salmon,grilse,R,Present,
39748,Margaree River (SFA18),2007,6,29,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
51044,Margaree River (SFA18),2001,8,25,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
50527,Margaree River (SFA18),2002,9,14,pWA4M,1,FORK,No,2741743,Atlantic salmon,grilse,R,Present,
35655,Margaree River (SFA18),2011,6,20,pWA4M,0,Lower Tompkins,No,2741882,Atlantic salmon,grilse,R,Present,
40211,Margaree River (SFA18),2006,8,26,pWA4M,1,Snag,No,2742536,Atlantic salmon,adult,RL,,
55838,Margaree River (SFA18),1999,9,18,pWA4M,1,Snag,No,2749690,Atlantic salmon,salmon,R,Present,
43236,Margaree River (SFA18),2013,6,20,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
38743,Margaree River (SFA18),2006,6,19,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43882,Margaree River (SFA18),2011,6,14,pWA4M,1,Fork,No,NA,NA,NA,NA,NA,NA
44127,Margaree River (SFA18),2012,6,8,pWA4M,1,Tompkins,No,NA,NA,NA,NA,NA,NA
54153,Margaree River (SFA18),1998,7,25,pWA4M,1,SNAG,No,2737590,Atlantic salmon,grilse,M,Present,
52700,Margaree River (SFA18),1997,10,25,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
35361,Margaree River (SFA18),2011,7,10,pWA4M,1,"Gillis Island, Lower Tompkins",No,NA,NA,NA,NA,NA,NA
43998,Margaree River (SFA18),2012,3,20,pWA4M,1,Tompkins,No,NA,NA,NA,NA,NA,NA
50149,Margaree River (SFA18),2002,8,17,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
44003,Margaree River (SFA18),2012,9,16,pWA4M,1,Apper Barracks,No,NA,NA,NA,NA,NA,NA
39750,Margaree River (SFA18),2007,6,30,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
52091,Margaree River (SFA18),2003,8,30,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43222,Margaree River (SFA18),2013,5,20,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
37633,Margaree River (SFA18),2010,7,20,pWA4M,1,Forks Pool,No,2739095,Atlantic salmon,salmon,R,Present,
50928,Margaree River (SFA18),2001,9,29,pWA4M,1,SNAG,No,2738565,Atlantic salmon,salmon,R,Present,
51279,Margaree River (SFA18),2003,10,23,pWA4M,1,Snag,No,2738697,Atlantic salmon,salmon,R,Present,
52088,Margaree River (SFA18),2003,8,29,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
51169,Margaree River (SFA18),2001,9,15,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43828,Margaree River (SFA18),2011,9,23,pWA4M,1,Snag,No,2739196,Atlantic salmon,salmon,R,Present,
43133,Margaree River (SFA18),2013,6,29,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
39135,Margaree River (SFA18),2004,5,20,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
40308,Margaree River (SFA18),2006,8,4,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
38610,Margaree River (SFA18),2005,3,20,pWA4M,1,Long,No,2738884,Atlantic salmon,salmon,R,Present,
34476,Margaree River (SFA18),2011,8,15,pWA4M,0,"Lower Tompkins, Snag",No,2741888,Atlantic salmon,grilse,R,Present,
43973,Margaree River (SFA18),2011,7,23,pWA4M,1,Forks,No,2741887,Atlantic salmon,grilse,R,Present,
35270,Margaree River (SFA18),2003,10,20,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
53921,Margaree River (SFA18),2000,8,20,pWA4M,1,SNAG,No,2738501,Atlantic salmon,salmon,R,Present,
50711,Margaree River (SFA18),2001,7,22,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
37181,Margaree River (SFA18),2002,9,13,pWA4M,0,SNAG,No,2741742,Atlantic salmon,grilse,R,Present,
43235,Margaree River (SFA18),2013,7,20,pWA4M,1,Forks,No,2742288,Atlantic salmon,grilse,R,,
43906,Margaree River (SFA18),2011,7,27,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43136,Margaree River (SFA18),2013,6,28,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
37673,Margaree River (SFA18),2009,8,2,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
38240,Margaree River (SFA18),2009,6,29,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43709,Margaree River (SFA18),2011,7,20,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43760,Margaree River (SFA18),2011,10,3,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
38284,Margaree River (SFA18),2009,6,25,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
38119,Margaree River (SFA18),2010,6,18,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
55836,Margaree River (SFA18),1999,11,19,pWA4M,1,Long,No,2749687,Atlantic salmon,salmon,R,Present,
40410,Margaree River (SFA18),2006,8,6,pWA4M,1,Snag,No,2741074,Atlantic salmon,salmon,RL,,
43797,Margaree River (SFA18),2011,9,16,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
50614,Margaree River (SFA18),2001,7,7,pWA4M,1,SNAG,No,2738561,Atlantic salmon,salmon,R,Present,
37419,Margaree River (SFA18),2010,7,3,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
46673,Margaree River (SFA18),1996,8,31,pWA4M,1,LONG,No,2737712,Atlantic salmon,grilse,R,Present,
54572,Margaree River (SFA18),1998,7,19,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
36851,Margaree River (SFA18),2005,4,20,pWA4M,0,Snag,No,2738885,Atlantic salmon,salmon,R,Present,
50566,Margaree River (SFA18),2002,9,28,pWA4M,1,SNAG,No,2741592,Atlantic salmon,grilse,M,Present,
43705,Margaree River (SFA18),2011,9,20,pWA4M,1,Fork,No,NA,NA,NA,NA,NA,NA
37678,Margaree River (SFA18),2010,8,1,pWA4M,1,Long Ran,No,2741868,Atlantic salmon,grilse,R,Present,
37438,Margaree River (SFA18),2009,9,20,pWA4M,1,Snag,No,2739049,Atlantic salmon,salmon,R,Present,
37777,Margaree River (SFA18),2009,6,21,pWA4M,1,snag,No,NA,NA,NA,NA,NA,NA
43751,Margaree River (SFA18),2011,8,16,pWA4M,1,Lower Tompkins,No,NA,NA,NA,NA,NA,NA
37710,Margaree River (SFA18),2010,7,27,pWA4M,1,Snag Pool,No,2739097,Atlantic salmon,salmon,R,Present,
43325,Margaree River (SFA18),2013,6,10,pWA4M,1,Snag,No,2742616,Atlantic salmon,adult,RL,,
38312,Margaree River (SFA18),2009,9,29,pWA4M,1,Forks,No,2741144,Atlantic salmon,salmon,RL,,
38727,Margaree River (SFA18),2005,10,26,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
39195,Margaree River (SFA18),2004,9,25,pWA4M,1,Long,No,2738805,Atlantic salmon,salmon,R,Present,
50140,Margaree River (SFA18),2002,8,18,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
52689,Margaree River (SFA18),1997,10,19,pWA4M,1,LONG,No,2736103,Atlantic salmon,salmon,R,Present,
39817,Margaree River (SFA18),2007,7,28,pWA4M,1,Snag,No,2742545,Atlantic salmon,adult,RL,,
38172,Margaree River (SFA18),2010,6,30,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
50065,Margaree River (SFA18),2002,8,3,pWA4M,1,SNAG,No,2741591,Atlantic salmon,grilse,M,Present,
51893,Margaree River (SFA18),2002,10,19,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
43143,Margaree River (SFA18),2013,6,26,pWA4M,1,Forks,No,2740728,Atlantic salmon,salmon,R,,
37373,Margaree River (SFA18),2010,7,12,pWA4M,1,Forks Pool,No,2739093,Atlantic salmon,salmon,R,Present,
43878,Margaree River (SFA18),2011,6,16,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
52168,Margaree River (SFA18),2003,9,20,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
51807,Margaree River (SFA18),2002,10,26,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
39781,Margaree River (SFA18),2007,8,6,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43907,Margaree River (SFA18),2011,7,31,pWA4M,1,Forks,No,2739186,Atlantic salmon,salmon,R,Present,
50355,Margaree River (SFA18),2002,10,4,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
53016,Margaree River (SFA18),1996,10,26,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
38742,Margaree River (SFA18),2006,6,23,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
50788,Margaree River (SFA18),2000,10,7,pWA4M,1,SNAG,No,2742478,Atlantic salmon,adult,RL,,
37668,Margaree River (SFA18),2010,7,18,pWA4M,1,Forks Pool,No,NA,NA,NA,NA,NA,NA
43975,Margaree River (SFA18),2011,7,22,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
38747,Margaree River (SFA18),2006,6,17,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43872,Margaree River (SFA18),2011,6,19,pWA4M,1,Big MacDaniel,No,NA,NA,NA,NA,NA,NA
50045,Margaree River (SFA18),2002,8,4,pWA4M,1,LONG,No,2738609,Atlantic salmon,salmon,R,Present,
37596,Margaree River (SFA18),2010,7,22,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
37410,Margaree River (SFA18),2010,7,11,pWA4M,1,Forks Pool,No,NA,NA,NA,NA,NA,NA
34542,Margaree River (SFA18),2011,6,24,pWA4M,1,Fork,No,2741196,Atlantic salmon,salmon,RL,,
43181,Margaree River (SFA18),2013,9,18,pWA4M,1,Forks,No,NA,NA,NA,NA,NA,NA
43722,Margaree River (SFA18),2011,8,12,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
43716,Margaree River (SFA18),2011,4,20,pWA4M,1,Snag,No,2739193,Atlantic salmon,salmon,R,Present,
55840,Margaree River (SFA18),1999,9,25,pWA4M,1,Long,No,NA,NA,NA,NA,NA,NA
39237,Margaree River (SFA18),2004,9,19,pWA4M,1,Long,No,2738804,Atlantic salmon,salmon,R,Present,
43114,Margaree River (SFA18),2013,8,9,pWA4M,1,Forks,No,2740732,Atlantic salmon,salmon,R,,
43868,Margaree River (SFA18),2011,7,16,pWA4M,1,Gillis Island,No,NA,NA,NA,NA,NA,NA
51722,Margaree River (SFA18),2003,10,31,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
36555,Margaree River (SFA18),2010,7,31,pWA4M,1,Long Ran,No,2739098,Atlantic salmon,salmon,R,Present,
39704,Margaree River (SFA18),2007,7,18,pWA4M,1,Forks,No,2742544,Atlantic salmon,adult,RL,,
55835,Margaree River (SFA18),1999,5,19,pWA4M,1,Long,No,2749685,Atlantic salmon,salmon,R,Present,
43096,Margaree River (SFA18),2013,7,27,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
51234,Margaree River (SFA18),2003,10,16,pWA4M,1,Snag,No,2741606,Atlantic salmon,grilse,M,Present,
38464,Margaree River (SFA18),2005,10,8,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
50099,Margaree River (SFA18),2002,7,21,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
53469,Margaree River (SFA18),2000,7,2,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
54472,Margaree River (SFA18),1998,8,31,pWA4M,1,SNAG,No,2738421,Atlantic salmon,adult,R,,
50307,Margaree River (SFA18),2002,6,30,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
44026,Margaree River (SFA18),2012,6,18,pWA4M,1,Fork,No,2742606,Atlantic salmon,adult,RL,,
50084,Margaree River (SFA18),2002,7,20,pWA4M,1,,No,NA,NA,NA,NA,NA,NA
34601,Margaree River (SFA18),2011,8,11,pWA4M,1,Snag,No,2740719,Atlantic salmon,salmon,R,,
36744,Margaree River (SFA18),1997,7,1,pWA4M,1,BMCD,No,2736091,Atlantic salmon,salmon,R,Present,
43854,Margaree River (SFA18),2011,7,14,pWA4M,1,Gillis Island,No,2739181,Atlantic salmon,salmon,R,Present,
43758,Margaree River (SFA18),2011,9,29,pWA4M,1,Snag,No,NA,NA,NA,NA,NA,NA
36962,Margaree River (SFA18),2013,6,25,pWA4M,1,Forks,No,2742618,Atlantic salmon,adult,RL,,
34236,Margaree River (SFA18),2006,10,7,pWA4M,1,Long,No,2738969,Atlantic salmon,salmon,R,Present,
37711,Margaree River (SFA18),2010,7,29,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
36962,Margaree River (SFA18),2013,6,25,pWA4M,0,Forks,No,2742619,Atlantic salmon,adult,RL,,
38080,Margaree River (SFA18),2010,6,24,pWA4M,1,Snag Pool,No,2742571,Atlantic salmon,adult,RL,,
43880,Margaree River (SFA18),2011,6,15,pWA4M,1,Fork,No,NA,NA,NA,NA,NA,NA
38168,Margaree River (SFA18),2010,7,1,pWA4M,1,Snag Pool,No,NA,NA,NA,NA,NA,NA
39751,Margaree River (SFA18),2007,7,7,pWA4M,1,Seal Pool,No,NA,NA,NA,NA,NA,NA
