"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","english.structure.type_type.de.structures.anglais","french.structure.type_type.de.structures.français","total.number_nombre.total","number.aged_nombre.agées"
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1983,8,"otoliths","otolithes",162,155
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1983,9,"otoliths","otolithes",110,105
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1983,10,"otoliths","otolithes",314,308
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1983,11,"otoliths","otolithes",98,95
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1983,12,"otoliths","otolithes",46,44
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,1,"otoliths","otolithes",309,270
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,2,"otoliths","otolithes",92,85
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,3,"otoliths","otolithes",54,47
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,4,"otoliths","otolithes",27,23
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,5,"otoliths","otolithes",207,187
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,6,"otoliths","otolithes",250,214
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,7,"otoliths","otolithes",300,268
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,8,"otoliths","otolithes",122,108
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,9,"otoliths","otolithes",22,21
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,10,"otoliths","otolithes",291,278
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1984,11,"otoliths","otolithes",148,147
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,1,"otoliths","otolithes",313,284
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,2,"otoliths","otolithes",134,125
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,4,"otoliths","otolithes",38,35
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,5,"otoliths","otolithes",262,239
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,6,"otoliths","otolithes",190,178
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,7,"otoliths","otolithes",285,270
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,8,"otoliths","otolithes",114,97
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,9,"otoliths","otolithes",96,85
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,10,"otoliths","otolithes",309,283
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1985,11,"otoliths","otolithes",141,128
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,1,"otoliths","otolithes",318,310
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,2,"otoliths","otolithes",80,79
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,3,"otoliths","otolithes",23,23
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,4,"otoliths","otolithes",34,34
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,5,"otoliths","otolithes",207,205
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,6,"otoliths","otolithes",165,163
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,7,"otoliths","otolithes",238,230
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,8,"otoliths","otolithes",89,87
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,9,"otoliths","otolithes",83,82
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,10,"otoliths","otolithes",291,288
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1986,11,"otoliths","otolithes",135,135
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,1,"otoliths","otolithes",270,258
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,2,"otoliths","otolithes",154,153
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,4,"otoliths","otolithes",299,289
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,5,"otoliths","otolithes",1435,1388
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,6,"otoliths","otolithes",968,933
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,7,"otoliths","otolithes",744,718
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,8,"otoliths","otolithes",1008,993
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,9,"otoliths","otolithes",192,185
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,10,"otoliths","otolithes",756,747
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1987,11,"otoliths","otolithes",602,593
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,1,"otoliths","otolithes",384,363
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,2,"otoliths","otolithes",95,89
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,3,"otoliths","otolithes",77,72
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,4,"otoliths","otolithes",468,453
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,5,"otoliths","otolithes",1531,1448
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,6,"otoliths","otolithes",1249,1176
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,7,"otoliths","otolithes",516,486
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,8,"otoliths","otolithes",940,834
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,9,"otoliths","otolithes",344,320
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,10,"otoliths","otolithes",933,871
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1989,11,"otoliths","otolithes",637,600
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,1,"otoliths","otolithes",124,117
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,2,"otoliths","otolithes",584,555
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,4,"otoliths","otolithes",295,265
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,5,"otoliths","otolithes",1215,1070
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,6,"otoliths","otolithes",1093,1059
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,7,"otoliths","otolithes",802,756
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,8,"otoliths","otolithes",868,810
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,9,"otoliths","otolithes",716,672
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,10,"otoliths","otolithes",1309,1188
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,11,"otoliths","otolithes",701,648
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1990,12,"otoliths","otolithes",23,22
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,1,"otoliths","otolithes",310,302
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,2,"otoliths","otolithes",126,122
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,4,"otoliths","otolithes",487,470
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,5,"otoliths","otolithes",1254,1176
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,6,"otoliths","otolithes",1205,1151
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,7,"otoliths","otolithes",862,832
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,8,"otoliths","otolithes",417,391
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,9,"otoliths","otolithes",568,553
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,10,"otoliths","otolithes",1269,1199
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,11,"otoliths","otolithes",1187,1106
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1991,12,"otoliths","otolithes",16,16
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,1,"otoliths","otolithes",700,678
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,2,"otoliths","otolithes",348,344
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,3,"otoliths","otolithes",204,196
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,5,"otoliths","otolithes",961,872
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,6,"otoliths","otolithes",1660,1453
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,7,"otoliths","otolithes",1021,896
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,8,"otoliths","otolithes",608,498
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,9,"otoliths","otolithes",487,409
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,10,"otoliths","otolithes",1122,970
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,11,"otoliths","otolithes",1162,975
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1992,12,"otoliths","otolithes",136,127
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,2,"otoliths","otolithes",86,74
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,3,"otoliths","otolithes",73,65
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,4,"otoliths","otolithes",106,93
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,5,"otoliths","otolithes",276,259
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,6,"otoliths","otolithes",621,558
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,7,"otoliths","otolithes",730,640
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,8,"otoliths","otolithes",956,877
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,9,"otoliths","otolithes",277,263
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1993,10,"otoliths","otolithes",140,116
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,4,"otoliths","otolithes",54,53
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,5,"otoliths","otolithes",234,219
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,6,"otoliths","otolithes",345,299
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,7,"otoliths","otolithes",368,324
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,8,"otoliths","otolithes",13,7
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,9,"otoliths","otolithes",295,272
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1994,10,"otoliths","otolithes",353,321
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,5,"otoliths","otolithes",112,108
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,6,"otoliths","otolithes",119,111
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,7,"otoliths","otolithes",237,225
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,8,"otoliths","otolithes",168,160
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,9,"otoliths","otolithes",95,88
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1995,10,"otoliths","otolithes",252,237
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1996,6,"otoliths","otolithes",282,263
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1997,5,"otoliths","otolithes",268,253
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1997,6,"otoliths","otolithes",176,164
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,5,"otoliths","otolithes",471,455
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,6,"otoliths","otolithes",320,275
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,7,"otoliths","otolithes",156,146
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,8,"otoliths","otolithes",300,266
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,9,"otoliths","otolithes",245,222
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1998,10,"otoliths","otolithes",298,279
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,5,"otoliths","otolithes",293,280
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,6,"otoliths","otolithes",604,570
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,7,"otoliths","otolithes",1214,1126
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,8,"otoliths","otolithes",392,341
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,9,"otoliths","otolithes",595,549
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,10,"otoliths","otolithes",622,584
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",1999,11,"otoliths","otolithes",201,193
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,4,"otoliths","otolithes",45,41
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,5,"otoliths","otolithes",357,348
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,6,"otoliths","otolithes",722,672
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,7,"otoliths","otolithes",1192,1120
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,8,"otoliths","otolithes",206,190
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,9,"otoliths","otolithes",502,461
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,10,"otoliths","otolithes",310,283
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2000,11,"otoliths","otolithes",58,55
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,4,"otoliths","otolithes",34,31
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,5,"otoliths","otolithes",377,357
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,6,"otoliths","otolithes",763,726
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,7,"otoliths","otolithes",922,841
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,8,"otoliths","otolithes",367,336
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,9,"otoliths","otolithes",799,744
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,10,"otoliths","otolithes",295,281
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2001,11,"otoliths","otolithes",218,194
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,4,"otoliths","otolithes",38,38
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,5,"otoliths","otolithes",208,197
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,6,"otoliths","otolithes",654,359
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,7,"otoliths","otolithes",921,463
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,8,"otoliths","otolithes",247,131
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,9,"otoliths","otolithes",510,225
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,10,"otoliths","otolithes",99,50
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2002,11,"otoliths","otolithes",198,174
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,6,"otoliths","otolithes",197,192
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,7,"otoliths","otolithes",569,553
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,8,"otoliths","otolithes",287,280
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,9,"otoliths","otolithes",404,393
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,10,"otoliths","otolithes",347,340
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2004,11,"otoliths","otolithes",36,10
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,5,"otoliths","otolithes",62,59
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,6,"otoliths","otolithes",255,237
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,7,"otoliths","otolithes",753,703
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,8,"otoliths","otolithes",162,158
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,9,"otoliths","otolithes",243,232
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,10,"otoliths","otolithes",212,202
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2005,11,"otoliths","otolithes",201,184
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,5,"otoliths","otolithes",85,79
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,6,"otoliths","otolithes",92,83
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,7,"otoliths","otolithes",509,473
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,8,"otoliths","otolithes",354,321
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,9,"otoliths","otolithes",267,252
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,10,"otoliths","otolithes",328,313
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2006,11,"otoliths","otolithes",124,104
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,5,"otoliths","otolithes",68,64
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,6,"otoliths","otolithes",174,151
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,7,"otoliths","otolithes",644,583
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,8,"otoliths","otolithes",295,268
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,9,"otoliths","otolithes",61,57
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2007,10,"otoliths","otolithes",198,179
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,5,"otoliths","otolithes",144,133
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,6,"otoliths","otolithes",120,113
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,7,"otoliths","otolithes",460,443
"Commercial","Gadus morhua","Atlantic Cod","Morue franche",2008,8,"otoliths","otolithes",81,77
