fishing_area__zone_de_pêche,river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,year__année,month__mois,day__jour,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
SFA16B__ZPS16B,Buctouche,B04,46.32,-65.01,2001,9,13,Open,,10.5,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,54.6,55.3,4.1,4.2,5.1,0.0,0.0,0.0,0.0,10.0,9.0,6.0,6.0,12.0,13.0,18.0,11.0,5.0,24.0,0.0,3.0,0.0,35.0,60.0,2.0,0.0,0.0,5,0,95,0,,,,58588
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2001,9,13,Open,,10.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,77.0,77.0,2.0,3.4,2.9,2.5,2.0,60.0,80.0,9.0,24.0,18.0,14.0,14.0,9.0,6.0,1.0,4.0,37.0,5.0,5.0,0.0,50.0,40.0,0.0,0.0,0.0,10,0,90,0,,,,58600
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2001,9,13,Open,,16.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,34.3,35.0,11.3,11.9,11.5,0.2,0.2,2.0,5.0,11.0,11.0,8.0,4.0,8.0,10.0,14.0,12.0,14.0,23.0,3.0,0.0,0.0,20.0,75.0,2.0,0.0,0.0,90,0,10,0,,,,58602
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2001,9,14,Open,,12.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,29.5,29.5,12.6,10.7,11.7,0.5,1.0,25.0,25.0,17.0,15.0,20.0,12.0,19.0,9.0,8.0,11.0,12.0,25.0,2.0,3.0,5.0,10.0,75.0,5.0,0.0,0.0,95,0,5,0,,,,58593
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2001,9,14,Open,,10.0,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,34.5,34.5,6.2,4.5,5.6,2.0,1.0,90.0,80.0,31.0,28.0,24.0,27.0,17.0,5.0,9.0,13.0,22.0,38.0,0.0,5.0,2.0,15.0,75.0,3.0,0.0,0.0,10,0,90,0,,,,58603
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2002,8,20,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.15,0.15,28.7,31.8,10.4,7.6,6.8,0.0,0.0,0.0,0.0,22.5,32.2,29.0,21.0,24.0,21.0,27.5,24.0,19.0,37.0,0.0,0.0,0.0,10.0,50.0,10.0,0.0,30.0,30,0,70,0,,,,58608
SFA16B__ZPS16B,South branch Buctouche river,B11,46.34,-64.87,2002,8,20,Open,,19.5,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.14,0.14,45.2,45.3,10.3,7.0,8.6,0.0,0.3,0.0,80.0,15.0,9.0,5.0,9.0,7.0,5.0,23.0,12.0,11.0,29.0,0.0,5.0,10.0,80.0,0.0,0.0,0.0,0.0,100,0,0,0,,,,58611
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2002,8,20,Open,,20.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.18,0.18,29.4,30.9,7.2,6.3,8.6,0.3,0.3,60.0,20.0,27.9,27.9,12.7,15.2,17.8,7.6,17.8,17.8,10.2,56.0,0.0,5.0,5.0,15.0,75.0,0.0,0.0,0.0,60,0,40,0,,,,58612
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2002,8,20,Open,,20.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.15,0.15,36.1,37.1,6.0,6.4,12.4,0.3,0.0,80.0,0.0,35.0,11.0,19.0,3.0,5.0,11.5,14.0,10.0,21.5,40.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,0.0,70,15,15,0,,,,58619
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2002,8,21,Open,,20.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,0.23,0.23,32.9,34.9,5.7,7.4,5.1,0.0,0.0,0.0,0.0,19.0,20.5,18.5,8.0,11.0,11.0,9.0,7.0,7.0,27.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,50,0,50,0,,,,58610
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2002,8,21,Open,,25.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,0.21,0.21,38.7,37.2,7.9,8.5,7.8,0.0,0.3,0.0,25.0,,,,,,,,,,37.0,0.0,0.0,5.0,30.0,60.0,5.0,0.0,0.0,40,0,60,0,,,,58615
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2002,8,21,Open,,2.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,,,,0.2,0.2,35.5,44.3,5.0,6.4,8.0,0.3,0.0,25.0,0.0,,,,,,,,,,37.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,80,5,15,0,,,,58616
SFA16B__ZPS16B,Buctouche,B04,46.32,-65.01,2002,8,22,Open,,15.5,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.15,0.15,49.8,46.8,6.8,5.1,5.8,0.0,0.0,0.0,0.0,14.0,19.0,23.0,14.5,14.5,10.0,20.0,14.5,15.0,25.5,0.0,0.0,0.0,5.0,80.0,15.0,0.0,0.0,10,0,90,0,,,,58620
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2002,8,22,Open,,18.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,0.26,0.26,42.9,42.9,12.4,11.7,12.3,0.0,0.3,0.0,50.0,16.5,16.5,16.0,14.0,10.7,14.5,13.0,22.5,26.3,28.0,0.0,5.0,5.0,10.0,75.0,5.0,0.0,0.0,40,0,60,0,,,,58622
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2002,8,22,Open,,20.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.25,0.25,34.0,34.0,9.0,10.5,9.6,0.0,0.0,0.0,0.0,15.0,10.5,10.0,7.0,11.0,18.0,11.0,12.0,7.0,19.0,0.0,0.0,5.0,10.0,80.0,5.0,0.0,0.0,50,0,50,0,,,,58624
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2002,8,23,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,0.15,0.15,38.5,41.0,9.5,6.2,10.8,0.5,0.0,10.0,0.0,14.0,14.0,12.0,50.0,45.0,22.0,6.0,8.0,19.0,,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,70,15,15,0,,,,58613
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2002,8,23,Open,,14.5,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.15,0.15,26.2,24.4,12.6,18.3,11.7,0.0,1.5,0.0,80.0,8.0,17.0,14.0,8.0,16.0,8.0,24.0,33.0,22.0,46.0,0.0,0.0,10.0,5.0,80.0,5.0,0.0,0.0,70,0,30,0,,,,58614
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2002,8,23,Open,,19.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,0.15,0.15,50.0,50.0,5.4,4.6,6.1,1.0,1.0,50.0,50.0,14.0,25.0,23.0,17.0,21.0,11.0,8.0,9.0,9.0,38.0,0.0,10.0,5.0,10.0,75.0,0.0,0.0,0.0,15,0,85,0,,,,58623
SFA16B__ZPS16B,Cocagne river,C01,46.269,-64.796,2002,8,26,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,24.3,24.5,12.6,11.3,6.1,0.0,0.3,0.0,30.0,21.0,30.0,22.0,10.0,6.0,15.0,10.0,9.0,20.0,35.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,75,0,25,0,,,,58617
SFA16B__ZPS16B,Cocagne river,C02,46.239,-64.887,2002,8,26,Open,,14.5,1 man seine (1m wide X 1m high),Smith-Root 11 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,52.4,52.4,5.0,5.7,6.7,0.3,0.3,80.0,100.0,26.0,27.0,12.0,32.0,24.0,14.0,11.0,28.0,14.0,38.0,0.0,0.0,0.0,5.0,65.0,30.0,0.0,0.0,70,10,20,0,,,,58618
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.312,-64.798,2002,8,26,Open,,16.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,62.0,62.0,3.7,2.9,4.4,0.0,0.8,0.0,25.0,10.0,9.0,8.0,9.0,10.0,7.0,6.0,8.0,10.0,26.0,0.0,5.0,5.0,5.0,75.0,10.0,0.0,0.0,15,0,85,0,,,,58621
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2002,8,27,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,47.0,47.2,6.9,9.0,11.3,1.0,0.0,80.0,0.0,12.5,23.0,25.0,12.0,20.5,15.0,22.0,14.5,18.0,45.0,0.0,5.0,5.0,20.0,70.0,0.0,0.0,0.0,70,0,30,0,,,,58609
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2002,8,27,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,36.5,44.0,15.0,12.0,5.7,0.0,0.0,0.0,0.0,16.5,11.0,7.0,17.5,11.0,18.5,14.5,0.0,14.5,40.0,0.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,45,5,50,0,,,,58626
SFA16B__ZPS16B,Kouchibouguacis,KS01,46.67,-65.14,2002,8,27,Open,,18.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,63.0,68.0,7.8,7.0,15.5,0.0,0.0,0.0,0.0,42.0,32.0,19.5,21.0,24.0,21.0,21.5,9.0,21.0,45.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,30.0,70,0,30,0,,,,58627
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2002,8,28,Open,,13.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.1,0.1,30.4,27.8,9.0,10.8,12.1,1.5,0.0,50.0,0.0,14.0,26.0,16.0,15.5,3.0,12.5,12.5,10.5,16.0,27.0,0.0,0.0,10.0,20.0,70.0,0.0,0.0,0.0,100,0,0,0,,,,58625
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2002,8,28,Open,,15.5,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.2,0.2,22.9,22.9,22.0,18.6,18.3,0.0,0.0,0.0,0.0,49.5,23.0,26.5,18.0,27.0,54.0,48.0,27.0,6.0,57.0,0.0,5.0,0.0,15.0,80.0,0.0,0.0,0.0,60,5,35,0,,,,58628
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2002,8,28,Open,,17.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,0.15,0.15,34.5,34.5,10.6,7.6,7.2,2.0,0.0,100.0,0.0,14.0,28.0,21.5,25.0,27.0,19.0,23.0,25.0,15.0,45.0,0.0,5.0,5.0,40.0,50.0,0.0,0.0,0.0,40,10,50,0,,,,58629
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2003,9,10,Open,,10.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,500.0,,,44.0,44.0,9.0,,9.0,0.0,0.5,0.0,100.0,,,,,,,,,,32.0,0.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,80,0,20,0,,,,58630
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2003,9,10,Open,,13.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,50.8,50.8,8.3,7.4,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,31.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,30.0,80,0,20,0,,,,58631
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2003,9,10,Open,,11.0,1 man seine (1m wide X 1m high),Smith-Root 12 [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,44.0,44.0,10.8,9.1,16.6,0.0,0.0,100.0,0.5,,,,,,,,,,34.0,0.0,5.0,5.0,20.0,70.0,0.0,0.0,0.0,80,0,20,0,,,,58632
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2005,9,13,Open,84.0,14.4,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.0,0.0,0.0,0.0,9.0,21.0,30.0,,,,13.0,19.0,14.0,30.0,5.0,5.0,10.0,10.0,10.0,20.0,0.0,40.0,70,15,15,0,,,,58634
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2005,9,13,Open,71.0,13.0,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.0,0.0,0.0,0.0,14.0,12.0,8.0,5.0,14.0,9.0,12.0,15.0,9.0,22.0,2.0,13.0,15.0,20.0,25.0,20.0,5.0,0.0,80,20,0,0,,,,58649
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2005,9,13,Open,63.0,14.4,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.0,1.0,0.0,40.0,20.0,19.0,8.0,18.0,12.0,41.0,16.0,15.0,8.0,48.0,2.0,8.0,25.0,25.0,25.0,15.0,0.0,0.0,90,10,0,0,,,,58653
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2005,9,14,Open,91.0,13.8,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,1.0,0.0,20.0,0.0,13.0,18.0,20.0,12.0,9.0,18.0,14.0,10.0,17.0,22.0,0.0,5.0,10.0,20.0,45.0,18.0,2.0,0.0,95,5,0,0,,,,58635
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2005,9,14,Open,108.0,17.7,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,0.0,0.0,0.0,18.0,37.0,19.0,11.0,16.0,19.0,25.0,23.0,21.0,37.0,5.0,10.0,10.0,25.0,30.0,20.0,0.0,0.0,40,0,60,0,,,,58636
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2005,9,14,Open,89.0,14.8,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,2.0,0.0,75.0,7.0,26.0,23.0,4.0,13.0,25.0,11.0,15.0,16.0,36.0,5.0,10.0,20.0,40.0,20.0,5.0,0.0,0.0,75,25,0,0,,,,58640
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2005,9,14,Open,81.0,19.5,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,0.0,0.0,0.0,12.0,19.0,18.0,23.0,23.0,20.0,13.0,19.0,19.0,40.0,0.0,10.0,20.0,25.0,20.0,25.0,0.0,0.0,95,5,0,0,,,,58641
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2005,9,14,Open,111.0,21.5,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,0.0,0.0,0.0,16.0,10.0,17.0,12.0,19.0,25.0,13.0,11.0,22.0,31.0,10.0,15.0,20.0,30.0,20.0,5.0,0.0,0.0,80,0,20,0,,,,58654
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.312,-64.798,2005,10,5,Open,105.0,15.8,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,,,,,,,,2.0,3.0,100.0,100.0,11.0,10.0,21.0,6.0,8.0,14.0,10.0,17.0,,25.0,5.0,20.0,20.0,20.0,20.0,15.0,0.0,0.0,80,0,20,0,,,,58633
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2005,10,5,Open,45.0,13.2,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,2.0,2.0,100.0,100.0,14.0,16.0,19.0,7.0,18.0,26.0,18.0,22.0,19.0,28.0,5.0,10.0,25.0,25.0,25.0,10.0,0.0,0.0,80,10,10,0,,,,58637
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2005,10,5,Open,157.0,15.1,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,,,,,,,,0.0,0.0,0.0,0.0,13.0,13.0,13.0,20.0,32.0,16.0,16.0,15.0,22.0,38.0,5.0,15.0,20.0,20.0,20.0,20.0,0.0,0.0,40,0,60,0,,,,58638
SFA16B__ZPS16B,Coal Branch river,CB01,46.48,-65.09,2005,10,5,Open,152.0,17.5,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,,,,,,,,0.0,0.0,0.0,0.0,42.0,12.0,23.0,14.0,8.0,23.0,13.0,21.0,9.0,37.0,0.0,5.0,15.0,25.0,40.0,10.0,5.0,0.0,70,0,30,0,,,,58639
SFA16B__ZPS16B,Cocagne river,C01,46.269,-64.796,2005,10,5,Open,49.0,18.3,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.5,0.5,100.0,100.0,17.0,9.0,22.0,18.0,11.0,23.0,14.0,19.0,14.0,32.0,0.0,10.0,20.0,22.0,25.0,22.0,1.0,1.0,90,0,10,0,,,,58645
SFA16B__ZPS16B,Cocagne river,C02,46.239,-64.887,2005,10,5,Open,40.0,16.6,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.5,0.5,100.0,100.0,25.0,25.0,21.0,23.0,12.0,14.0,23.0,23.0,23.0,33.0,0.0,10.0,20.0,20.0,30.0,20.0,0.0,0.0,80,20,0,0,,,,58647
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2005,10,6,Open,64.0,14.5,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,1.0,0.0,60.0,0.0,12.0,7.0,9.0,34.0,18.0,7.0,12.0,13.0,10.0,42.0,5.0,20.0,20.0,30.0,25.0,10.0,0.0,0.0,50,0,50,0,,,,58642
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2005,10,6,Open,88.0,14.9,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,0.0,,,15.0,21.0,31.0,16.0,14.0,10.0,11.0,16.0,23.0,33.0,5.0,15.0,20.0,30.0,20.0,10.0,0.0,0.0,70,10,20,0,,,,58644
SFA16B__ZPS16B,Buctouche,B04,46.32,-65.01,2005,10,6,Open,58.0,14.6,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.5,0.0,100.0,0.0,13.0,12.0,6.0,18.0,25.0,10.0,11.0,7.0,16.0,34.0,0.0,10.0,20.0,30.0,35.0,5.0,0.0,0.0,80,20,0,0,,,,58646
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2005,10,6,Open,120.0,15.9,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.5,0.0,100.0,0.0,31.0,26.0,16.0,26.0,16.0,10.0,24.0,16.0,12.0,31.0,5.0,15.0,15.0,20.0,20.0,20.0,0.0,0.0,40,30,30,0,,,,58648
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2005,10,6,Open,64.0,14.6,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,400.0,,,,,,,,0.5,0.5,100.0,50.0,16.0,12.0,15.0,13.0,17.0,10.0,17.0,19.0,14.0,30.0,5.0,10.0,20.0,25.0,20.0,20.0,0.0,0.0,40,0,60,0,,,,58650
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2005,10,6,Open,79.0,14.7,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.0,0.0,0.0,0.0,25.0,15.0,22.0,,,,18.0,23.0,12.0,36.0,0.0,10.0,20.0,35.0,25.0,10.0,0.0,5.0,10,0,90,0,,,,58651
SFA16B__ZPS16B,Buctouche,B01B,46.36183,-64.90008,2005,10,7,Open,91.0,19.1,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,200.0,,,,,,,,0.0,0.0,0.0,0.0,18.0,16.0,12.0,13.0,15.0,17.0,15.0,20.0,15.0,22.0,0.0,10.0,35.0,35.0,20.0,10.0,0.0,0.0,40,0,60,0,,,,58643
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2005,10,7,Open,74.0,16.5,1 man seine (1m wide X 1m high),Smith-Root 12B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,300.0,,,,,,,,0.5,0.5,100.0,50.0,10.0,9.0,8.0,23.0,28.0,14.0,15.0,16.0,5.0,29.0,5.0,10.0,15.0,25.0,35.0,10.0,0.0,0.0,80,0,20,0,,,,58652
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2006,10,3,Open,43.8,8.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,300.0,,,,,,,,2.0,2.0,60.0,100.0,20.0,29.0,44.0,26.0,16.0,37.0,26.0,19.0,24.0,53.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,33,67,0,0,,,,58670
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2006,10,3,Open,58.3,11.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,300.0,,,,,,,,3.0,3.0,90.0,50.0,45.0,32.0,22.0,40.0,18.0,18.0,40.0,14.0,12.0,50.0,0.0,5.0,10.0,20.0,60.0,5.0,0.0,0.0,45,50,5,0,,,,58671
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2006,10,3,Open,38.2,9.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,,,,,,1.0,1.5,50.0,25.0,21.0,43.0,47.0,27.0,47.0,46.0,25.0,31.0,40.0,55.0,0.0,0.0,15.0,15.0,40.0,10.0,5.0,15.0,25,65,10,0,,,,58674
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2006,10,3,Open,42.4,10.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,,,,,,0.5,0.5,75.0,90.0,24.0,15.0,13.0,22.0,14.0,13.0,30.0,12.0,22.0,30.0,0.0,5.0,10.0,10.0,60.0,15.0,0.0,0.0,70,25,5,0,,,,58675
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2006,10,4,Open,69.3,10.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,,,,,,0.5,1.0,50.0,50.0,24.0,55.0,32.0,27.0,26.0,31.0,18.0,36.0,39.0,60.0,5.0,10.0,15.0,25.0,30.0,15.0,0.0,0.0,40,60,0,0,,,,58669
